;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
45008; Crosover vs 45006| Crosover vs 45010|;2.916084;4.73609;4.41358
45002;;2.915793;4.736149;4.41092
36002; Crosover vs 36010|;2.917549;4.741093;4.410758
45005;;2.916538;4.738534;4.410488
43001;;2.91388;4.731733;4.410305
37005;;2.91388;4.731732;4.410305
42005;;2.91388;4.731732;4.410305
45003;;2.914714;4.73389;4.410298
46001; Crosover vs 46009|;2.915246;4.735276;4.410288
46002; Crosover vs 46004|;2.914706;4.733905;4.41025
41003;;2.915606;4.736341;4.410145
44001; Crosover vs 44010|;2.912434;4.728213;4.410144
46008; BlueNoize | Crosover vs 46009| Crosover vs 46010|;2.828578;4.623217;4.247507
46010; Crosover vs 46008| Shift |;2.849143;5.167633;3.648795
46004; Crosover vs 46002| Crosover vs 46005| Shift |;2.848817;5.167154;3.647885
46003; Crosover vs 46009| Shift |;2.848762;5.167469;3.647247
46009; Crosover vs 46001| Crosover vs 46003| Crosover vs 46008| Shift |;2.758494;5.007356;3.529353
46006; FlikkerNoize |;2.449243;5.322237;1.813851
46005; Crosover vs 46004| FlikkerNoize |;2.44903;5.322011;1.813456
46007; FlikkerNoize |;2.448346;5.321104;1.812317
