;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7004;;2.882139;4.754627;4.28823
7008;;2.840822;4.713622;4.195419
7002;;2.840822;4.713622;4.195419
7009;;2.912495;4.990873;4.108775
6004; Shift |;2.919317;5.008254;4.107365
6001; Crosover vs 6009| Shift |;2.906336;4.990031;4.088821
7001;;2.903305;4.999283;4.061835
3010;;2.871428;4.908229;4.059143
3006;;2.871428;4.908229;4.059143
7006;;2.87438;4.923298;4.051764
7005;;2.87438;4.923298;4.051764
4010;;2.926747;5.080274;4.042735
6006;;2.87645;4.938047;4.041585
6007;;2.87645;4.938047;4.041585
4008;;2.886855;4.971745;4.036664
7010;;2.877614;4.951985;4.028885
7007;;2.877614;4.951985;4.028885
7003;;2.877866;4.965433;4.013456
4004;;2.877866;4.965432;4.013455
4009;;2.877866;4.965432;4.013455
