;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7004;;2.882139;4.754627;4.28823
9007;;2.875427;4.746945;4.274369
9002;;2.868518;4.744112;4.254269
8006;;2.868518;4.744112;4.254268
8003;;2.868518;4.744112;4.254268
11006; Crosover vs 11008|;2.856149;4.710802;4.252085
9003;;2.855148;4.712218;4.247169
10006; Crosover vs 10007|;2.880721;4.790398;4.243925
10007; Crosover vs 10006|;2.881994;4.794494;4.243622
8001;;2.841521;4.69344;4.222448
8005;;2.841521;4.69344;4.222448
11005; Crosover vs 11007|;2.846404;4.730671;4.196934
11004; Crosover vs 11008|;2.823848;4.738662;4.113064
11010; Crosover vs 11008| BlueNoize |;2.679965;4.406039;4.00113
11007; Crosover vs 11005| BlueNoize |;2.67826;4.408984;3.992176
11008; Crosover vs 11003| Crosover vs 11004| Crosover vs 11006| Crosover vs 11010| Shift |;2.680897;5.10578;3.086812
11003; Crosover vs 11002| Crosover vs 11008| Shift |;2.675613;5.091472;3.086654
11002; Crosover vs 11003| Shift |;2.676788;5.132465;3.027126
11001; FlikkerNoize | Shift |;2.150721;4.858455;1.111434
11009; FlikkerNoize |;2.389623;5.471229;1.102339
