;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7004;;2.882139;4.754627;4.28823
8006;;2.868518;4.744112;4.254268
8003;;2.868518;4.744112;4.254268
8001;;2.841521;4.69344;4.222448
8005;;2.841521;4.69344;4.222448
8009;;2.869335;4.792265;4.201865
8008;;2.893417;4.866181;4.19664
7008;;2.840822;4.713622;4.195419
7002;;2.840822;4.713622;4.195419
8010;;2.860397;4.792301;4.170863
8007;;2.860397;4.792301;4.170863
7009;;2.912495;4.990873;4.108775
6004; Shift |;2.919317;5.008254;4.107365
8002;;2.909299;4.988298;4.101282
6001; Crosover vs 6009| Shift |;2.906336;4.990031;4.088821
7001;;2.903305;4.999283;4.061835
8004;;2.871428;4.90823;4.059144
3006;;2.871428;4.908229;4.059143
3010;;2.871428;4.908229;4.059143
7006;;2.87438;4.923298;4.051764
