;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
84005;;2.915237;4.732067;4.414734
72006; Crosover vs 72009|;2.915259;4.732126;4.414734
67008; Crosover vs 67006|;2.915215;4.732008;4.414733
84004;;2.915233;4.732061;4.414729
84003;;2.915249;4.732102;4.414729
80003; Crosover vs 80010|;2.915226;4.732042;4.414726
82009;;2.91525;4.732112;4.414724
83010;;2.915238;4.732079;4.414724
84001; Shift | Crosover vs 84007|;2.91524;4.732091;4.414716
84006; Shift |;2.915218;4.732033;4.414715
72007;;2.915218;4.732033;4.414715
82010;;2.915229;4.732066;4.414714
77002; Crosover vs 77010|;2.915241;4.732099;4.414713
84007; Crosover vs 84001| Shift |;2.915229;4.732065;4.414712
83003; Crosover vs 83004|;2.91523;4.732081;4.414696
71008; Crosover vs 71009|;2.91522;4.732056;4.414694
84002; BlueNoize | Shift |;2.708128;4.423927;4.068502
84008; BlueNoize |;2.708138;4.42396;4.068497
84009; FlikkerNoize | Shift |;2.607841;5.660497;1.814477
84010; FlikkerNoize | Shift |;2.607842;5.660498;1.814476
