;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
24005; Crosover vs 24009| Shift |;2.909573;4.723042;4.407251
25003;;2.90314;4.71485;4.397999
30005; Crosover vs 30006|;2.904075;4.72017;4.394579
28001; Crosover vs 28009|;2.907943;4.73449;4.389834
30010;;2.907352;4.733968;4.388369
22003; Crosover vs 22006|;2.91164;4.745654;4.388249
26006; Crosover vs 26004|;2.899972;4.716173;4.386853
29002;;2.901815;4.721107;4.386454
26002; Crosover vs 26004|;2.902909;4.723985;4.386108
29006;;2.899155;4.716874;4.383022
30006; Crosover vs 30003| Crosover vs 30005|;2.897502;4.714233;4.381579
23005;;2.895285;4.711164;4.378109
29008;;2.890379;4.699191;4.376853
30008; BlueNoize |;2.704396;4.427188;4.055852
30001; BlueNoize |;2.698048;4.418163;4.046684
30007; BlueNoize |;2.698048;4.418163;4.046684
30004; Shift |;2.772656;5.108171;3.438112
30003; Crosover vs 30006| Shift |;2.767766;5.152532;3.353978
30002; BlueNoize | Shift |;2.580713;4.793397;3.146634
30009; FlikkerNoize |;2.295761;5.112494;1.464378
