;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
96003; Crosover vs 96009|;2.915245;4.732085;4.414736
86002; Crosover vs 86005|;2.915247;4.732093;4.414735
97004; Crosover vs 97006|;2.915244;4.732083;4.414735
94001;;2.915242;4.732081;4.414735
90008;;2.915242;4.732081;4.414735
96007;;2.915245;4.732087;4.414735
88004;;2.915242;4.732081;4.414735
90004;;2.915242;4.732081;4.414735
96004;;2.915242;4.732081;4.414735
92004;;2.915242;4.732081;4.414735
95002;;2.915242;4.732081;4.414735
97002; Shift |;2.849304;5.163985;3.654272
97009; Crosover vs 97001| Shift |;2.849303;5.163987;3.654269
97006; Crosover vs 97004| Crosover vs 97010| Shift |;2.849303;5.163987;3.654268
97003; BlueNoize | Shift |;2.653252;4.823834;3.383481
97008; BlueNoize | Shift |;2.653252;4.823834;3.383481
97001; Crosover vs 97009| Shift | Crosover vs 97005|;2.910811;5.588325;3.299603
97007; BlueNoize | Shift | Crosover vs 97010|;2.786122;5.318751;3.19662
97010; Crosover vs 97006| Crosover vs 97007|;2.723099;5.252233;3.012153
97005; Crosover vs 97001| Shift |;2.690949;5.69921;2.197765
