1001;состояние1_k-1.sig;2.452658
1001;состояние1_k-2.sig;2.339841
1001;состояние1_k-3.sig;2.368845
1001;состояние1_k-4.sig;2.498271
1001;состояние1_k-5.sig;2.708356
1001;состояние1_k-6.sig;2.973611
1001;состояние1_k-7.sig;3.262559
1001;состояние1_k-8.sig;3.537163
1001;состояние1_k-9.sig;3.756941
1001;состояние1_k-10.sig;3.880844
1001;состояние1_k-11.sig;3.865703
1001;состояние1_k-12.sig;3.716825
1001;состояние1_k-13.sig;3.483415
1001;состояние1_k-14.sig;3.205844
1001;состояние1_k-15.sig;2.925504
1001;состояние1_k-16.sig;2.678333
1001;состояние1_k-17.sig;2.490684
1001;состояние1_k-18.sig;2.376776
1001;состояние1_k-19.sig;2.339841
1001;состояние1_k-20.sig;2.371855
1002;состояние1_k-1.sig;2.373266
1002;состояние1_k-2.sig;2.139296
1002;состояние1_k-3.sig;1.89048
1002;состояние1_k-4.sig;1.789252
1002;состояние1_k-5.sig;1.728781
1002;состояние1_k-6.sig;1.727011
1002;состояние1_k-7.sig;1.790746
1002;состояние1_k-8.sig;1.911691
1002;состояние1_k-9.sig;2.069495
1002;состояние1_k-10.sig;2.250727
1002;состояние1_k-11.sig;2.424341
1002;состояние1_k-12.sig;2.517608
1002;состояние1_k-13.sig;2.47558
1002;состояние1_k-14.sig;2.328218
1002;состояние1_k-15.sig;2.144299
1002;состояние1_k-16.sig;1.984699
1002;состояние1_k-17.sig;1.848405
1002;состояние1_k-18.sig;1.758225
1002;состояние1_k-19.sig;1.727011
1002;состояние1_k-20.sig;1.757194
1003;состояние1_k-1.sig;1.229407
1003;состояние1_k-2.sig;1.193593
1003;состояние1_k-3.sig;1.41625
1003;состояние1_k-4.sig;1.753372
1003;состояние1_k-5.sig;2.110993
1003;состояние1_k-6.sig;2.451297
1003;состояние1_k-7.sig;2.733549
1003;состояние1_k-8.sig;2.916942
1003;состояние1_k-9.sig;2.963657
1003;состояние1_k-10.sig;2.857356
1003;состояние1_k-11.sig;2.633429
1003;состояние1_k-12.sig;2.33058
1003;состояние1_k-13.sig;1.99303
1003;состояние1_k-14.sig;1.660966
1003;состояние1_k-15.sig;1.36921
1003;состояние1_k-16.sig;1.20026
1003;состояние1_k-17.sig;1.151093
1003;состояние1_k-18.sig;1.243528
1003;состояние1_k-19.sig;1.252922
1003;состояние1_k-20.sig;1.180699
1004;состояние1_k-1.sig;1.593823
1004;состояние1_k-2.sig;1.313361
1004;состояние1_k-3.sig;1.662788
1004;состояние1_k-4.sig;2.406518
1004;состояние1_k-5.sig;3.062149
1004;состояние1_k-6.sig;3.334361
1004;состояние1_k-7.sig;3.213139
1004;состояние1_k-8.sig;2.716499
1004;состояние1_k-9.sig;1.960909
1004;состояние1_k-10.sig;1.442529
1004;состояние1_k-11.sig;1.340517
1004;состояние1_k-12.sig;1.648293
1004;состояние1_k-13.sig;1.706813
1004;состояние1_k-14.sig;1.364552
1004;состояние1_k-15.sig;1.361501
1004;состояние1_k-16.sig;1.610519
1004;состояние1_k-17.sig;1.959085
1004;состояние1_k-18.sig;2.194915
1004;состояние1_k-19.sig;2.183952
1004;состояние1_k-20.sig;1.945539
1005;состояние1_k-1.sig;1.593823
1005;состояние1_k-2.sig;1.313361
1005;состояние1_k-3.sig;1.662788
1005;состояние1_k-4.sig;2.406518
1005;состояние1_k-5.sig;3.062149
1005;состояние1_k-6.sig;3.334361
1005;состояние1_k-7.sig;3.213139
1005;состояние1_k-8.sig;2.716499
1005;состояние1_k-9.sig;1.960909
1005;состояние1_k-10.sig;1.442529
1005;состояние1_k-11.sig;1.340517
1005;состояние1_k-12.sig;1.648293
1005;состояние1_k-13.sig;1.706813
1005;состояние1_k-14.sig;1.364552
1005;состояние1_k-15.sig;1.361501
1005;состояние1_k-16.sig;1.610519
1005;состояние1_k-17.sig;1.959085
1005;состояние1_k-18.sig;2.194915
1005;состояние1_k-19.sig;2.183952
1005;состояние1_k-20.sig;1.945539
1006;состояние1_k-1.sig;2.349156
1006;состояние1_k-2.sig;1.396631
1006;состояние1_k-3.sig;0.9850647
1006;состояние1_k-4.sig;1.053396
1006;состояние1_k-5.sig;1.456614
1006;состояние1_k-6.sig;1.901155
1006;состояние1_k-7.sig;2.119699
1006;состояние1_k-8.sig;2.0913
1006;состояние1_k-9.sig;1.828038
1006;состояние1_k-10.sig;1.384091
1006;состояние1_k-11.sig;1.048608
1006;состояние1_k-12.sig;0.968335
1006;состояние1_k-13.sig;1.101174
1006;состояние1_k-14.sig;1.300005
1006;состояние1_k-15.sig;1.290966
1006;состояние1_k-16.sig;1.098748
1006;состояние1_k-17.sig;0.9756501
1006;состояние1_k-18.sig;1.000546
1006;состояние1_k-19.sig;1.141417
1006;состояние1_k-20.sig;1.296057
1007;состояние1_k-1.sig;2.513879
1007;состояние1_k-2.sig;2.329253
1007;состояние1_k-3.sig;2.11831
1007;состояние1_k-4.sig;1.961266
1007;состояние1_k-5.sig;1.826154
1007;состояние1_k-6.sig;1.735527
1007;состояние1_k-7.sig;1.702053
1007;состояние1_k-8.sig;1.727589
1007;состояние1_k-9.sig;1.803314
1007;состояние1_k-10.sig;1.930961
1007;состояние1_k-11.sig;2.093653
1007;состояние1_k-12.sig;2.233301
1007;состояние1_k-13.sig;2.291271
1007;состояние1_k-14.sig;2.230497
1007;состояние1_k-15.sig;2.090615
1007;состояние1_k-16.sig;1.930755
1007;состояние1_k-17.sig;1.804465
1007;состояние1_k-18.sig;1.729409
1007;состояние1_k-19.sig;1.702053
1007;состояние1_k-20.sig;1.730976
1008;состояние1_k-1.sig;1.090655
1008;состояние1_k-2.sig;1.582044
1008;состояние1_k-3.sig;2.175132
1008;состояние1_k-4.sig;2.791687
1008;состояние1_k-5.sig;3.340107
1008;состояние1_k-6.sig;3.749863
1008;состояние1_k-7.sig;3.947835
1008;состояние1_k-8.sig;3.920262
1008;состояние1_k-9.sig;3.684876
1008;состояние1_k-10.sig;3.291421
1008;состояние1_k-11.sig;2.82329
1008;состояние1_k-12.sig;2.33661
1008;состояние1_k-13.sig;1.88414
1008;состояние1_k-14.sig;1.501338
1008;состояние1_k-15.sig;1.208751
1008;состояние1_k-16.sig;1.05943
