Generathion:;#32
ID = ;29007;31007;27003;28006;27010;27007;28004;22007;25009;30007;32010;32003;32009;32007;32006;32002;32004;32001;32005;32008;FURIER ID = ;29007;31007;27003;28006;27010;27007;28004;22007;25009;30007;32010;32003;32009;32007;32006;32002;32004;32001;32005;32008;
father ID = ;28004;27007;19001;27010;26004;25006;27007;20010;22007;29010;25009;28006;29007;27010;27007;22007;22007;27010;27007;27007;father ID = ;28004;27007;19001;27010;26004;25006;27007;20010;22007;29010;25009;28006;29007;27010;27007;22007;22007;27010;27007;27007;
mother ID = ;27010;29007;21002;27003;23005;20010;22007;16003;20010;25009;28004;27003;30007;28004;22007;28006;28004;31007;28004;27003;mother ID = ;27010;29007;21002;27003;23005;20010;22007;16003;20010;25009;28004;27003;30007;28004;22007;28006;28004;31007;28004;27003;
Mutation = ;;; Crosover vs 27006| Shift |;; Crosover vs 27001| Shift |; Crosover vs 27009|;;;;; Shift |; BlueNoize |; BlueNoize |; BlueNoize | Shift |; BlueNoize | Shift |; BlueNoize | Shift | Crosover vs 32005|; FlikkerNoize |; FlikkerNoize |; Crosover vs 32002| Shift |; FlikkerNoize | Shift |;Mutation = ;
0.04106167;0.05652215;0.00916465;0.009991825;0.01081812;0.07186953;0.07098064;0.07009136;0.07368768;0.07312345;0.04858645;0.009073609;0.05303861;0.02814146;0.02687053;0.2019835;-0.2196678;-0.2370223;-0.05226833;0.01970994;;;;;;;;;;;;;;;;;;;;;;
0.08093368;0.08240273;0.0880721;0.08309888;0.07811836;0.08370689;0.08310923;0.08251112;0.08492516;0.08448122;0.01090403;0.05414626;0.05123249;0.0467869;0.03001875;0.236653;-0.2131873;-0.2125821;-0.1132455;-0.02555657;;;;;;;;;;;;;;;;;;;;;;
0.08975009;0.09077964;0.09457421;0.09096806;0.08735391;0.09162752;0.09143681;0.0912456;0.09201897;0.09182028;-0.02040894;0.1405362;0.1379369;-0.003512282;-0.0175069;0.1443208;-0.2086831;-0.2079625;-0.163581;-0.05872614;;;;;;;;;;;;;;;;;;;;;;
0.1257361;0.1420587;0.09510384;0.09370677;0.09230149;0.158097;0.1581768;0.1582557;0.1578581;0.1579516;-0.01827423;0.09263405;0.1361037;0.009143262;0.0106895;0.1676379;-0.1733746;-0.1932149;-0.1600561;-0.06876452;;;;;;;;;;;;;;;;;;;;;;
0.1654453;0.1689459;0.1562069;0.1568648;0.1575089;0.1721085;0.1720738;0.1720383;0.1720805;0.1720823;-0.009402192;0.1428673;0.1534772;0.02056934;0.02522165;0.1884749;-0.1660674;-0.1690595;-0.1459403;-0.0467413;;;;;;;;;;;;;;;;;;;;;;
0.1624081;0.1571628;0.1721756;0.1721398;0.1720888;0.151603;0.1514435;0.1512833;0.1518525;0.1517525;-0.03608177;0.1286925;0.1141095;-0.1004262;-0.1119848;-0.03581428;-0.1769927;-0.1683259;-0.1890588;-0.07808807;;;;;;;;;;;;;;;;;;;;;;
0.1421075;0.1365368;0.1540715;0.1532313;0.1523775;0.130693;0.1307141;0.1307346;0.1306078;0.1306467;-0.04946454;0.1409849;0.1242765;0.009143987;0.003136233;0.1683625;-0.1878897;-0.178906;-0.2104889;-0.09057795;;;;;;;;;;;;;;;;;;;;;;
0.1380596;0.1413212;0.130062;0.1302946;0.1305158;0.1442999;0.1445121;0.1447236;0.1438134;0.1440012;-0.0283582;0.1147984;0.1242785;-0.07814914;-0.06770235;0.005895962;-0.1805542;-0.1833852;-0.1763714;-0.09096304;;;;;;;;;;;;;;;;;;;;;;
0.1464455;0.1476666;0.1401253;0.1415415;0.1429453;0.1485921;0.1487882;0.1489834;0.1481325;0.148296;-0.01702357;0.1777315;0.182847;0.04750465;0.05299065;0.2386715;-0.1783008;-0.1784607;-0.1584071;-0.06417544;;;;;;;;;;;;;;;;;;;;;;
0.1331385;0.1256705;0.1446774;0.1459526;0.1472149;0.117951;0.1180096;0.1180677;0.1178074;0.1178531;-0.03981759;0.122417;0.1034553;-0.02322381;-0.03365733;0.1081547;-0.1945875;-0.1831102;-0.1952311;-0.03085056;;;;;;;;;;;;;;;;;;;;;;
0.1061234;0.1000637;0.1167391;0.1170964;0.1174435;0.0938039;0.09396438;0.09412436;0.09348795;0.09360929;-0.05526823;0.1025082;0.08620406;-0.07770861;-0.08467539;0.007544057;-0.2072559;-0.1976352;-0.2173728;-0.01357115;;;;;;;;;;;;;;;;;;;;;;
0.09606657;0.09729718;0.09093624;0.0918739;0.09280348;0.0983331;0.09857029;0.09880696;0.09785724;0.09803531;-0.03277928;0.09038707;0.09515649;-0.008482397;0.001551177;0.1355253;0.1044358;0.1017385;-0.1721606;0.02176937;;;;;;;;;;;;;;;;;;;;;;
0.1021193;0.104416;0.09404948;0.09544905;0.09684023;0.1065039;0.1065911;0.1066778;0.1063181;0.1063754;-0.03140241;0.0786796;0.08709043;-0.01996744;-0.02018811;0.1136028;0.09926265;0.09537727;-0.2330782;0.06689478;;;;;;;;;;;;;;;;;;;;;;
0.09331394;0.0868227;0.1048615;0.1053382;0.1058057;0.08015773;0.08008458;0.080011;0.08032848;0.08025506;-0.06082106;0.1204921;0.1028987;-0.04954595;-0.06321266;0.05888585;0.08601008;0.09389208;-0.2183192;0.07866374;;;;;;;;;;;;;;;;;;;;;;
0.07410466;0.07072518;0.08160076;0.0810439;0.08047991;0.06720417;0.06714362;0.06708272;0.06736675;0.06730895;-0.05453577;0.04853869;0.03848777;-0.05708935;-0.05407342;0.04552672;0.06617899;0.0701379;-0.09841236;0.07042455;;;;;;;;;;;;;;;;;;;;;;
0.0814086;0.08809657;0.0685162;0.06804478;0.06756739;0.09460825;0.0946063;0.09460385;0.09461705;0.09461387;-0.06988698;0.08373846;0.1015733;-0.07053755;-0.07791874;0.02066579;0.0970423;0.08751404;-0.2129532;0.1038552;;;;;;;;;;;;;;;;;;;;;;
0.1053646;0.110552;0.09466107;0.09461497;0.09456056;0.1155182;0.1153357;0.1151525;0.1158618;0.1157197;-0.09041128;0.07920624;0.09354749;-0.06733135;-0.07776822;0.02576509;0.1204081;0.1128448;-0.2058031;0.1062976;;;;;;;;;;;;;;;;;;;;;;
0.1096771;0.1061086;0.1186705;0.1175516;0.1164223;0.1023277;0.1020649;0.1018015;0.1028498;0.1026423;-0.09545892;0.0789436;0.06750596;-0.09446857;-0.09737311;-0.02488426;0.1118856;0.1159317;-0.1126201;0.1299417;;;;;;;;;;;;;;;;;;;;;;
0.1000304;0.09792881;0.1070248;0.1053884;0.1037427;0.0956313;0.09552735;0.09542289;0.09584337;0.09576388;-0.1017841;0.08081938;0.07273319;-0.1054455;-0.1076711;-0.04410306;0.07030048;0.07261564;-0.1339455;0.1105251;;;;;;;;;;;;;;;;;;;;;;
0.1116916;0.1191012;0.09751442;0.09685869;0.09619445;0.1262725;0.1263059;0.1263387;0.1261684;0.1262068;-0.1097848;0.1750613;0.1942563;-0.1396582;-0.1422537;-0.1073137;0.1036797;0.09313373;-0.1371839;0.06573329;;;;;;;;;;;;;;;;;;;;;;
0.1350124;0.1391977;0.1254527;0.1257148;0.1259659;0.1431045;0.1429916;0.142878;0.1432719;0.1431982;-0.1290986;0.1087144;0.1206996;-0.0949569;-0.1030442;-0.0248473;0.1284877;0.1221116;-0.07069124;0.045966;;;;;;;;;;;;;;;;;;;;;;
0.1348953;0.1302878;0.1447972;0.1441921;0.1435742;0.1254197;0.12515;0.1248796;0.125925;0.1257293;-0.1465978;0.1140426;0.1003516;-0.1149486;-0.1218618;-0.06225223;0.1204489;0.1258034;-0.04780662;0.01271291;;;;;;;;;;;;;;;;;;;;;;
0.1204645;0.1169348;0.130069;0.1284858;0.1268913;0.113171;0.1130855;0.1129994;0.113323;0.1132749;-0.1513822;0.08858436;0.07667624;-0.1750741;-0.1754206;-0.173509;0.1029375;0.1068319;0.09234643;-0.04223539;;;;;;;;;;;;;;;;;;;;;;
0.123705;0.1282901;0.1145921;0.1141373;0.1136724;0.1326186;0.1327597;0.1329001;0.1322902;0.1324201;-0.1442207;0.1697673;0.1815394;-0.06023787;-0.05562022;0.0397372;0.1252491;0.1181047;0.06537719;-0.04246618;;;;;;;;;;;;;;;;;;;;;;
0.1392589;0.1425582;0.129812;0.13077;0.1317164;0.1455721;0.1457006;0.1458284;0.1452519;0.1453661;-0.1398596;0.04639655;0.0573704;-0.1955848;-0.1918372;-0.2123585;0.116873;0.1115061;0.1108037;-0.07430454;;;;;;;;;;;;;;;;;;;;;;
0.1346401;0.1292455;0.1428966;0.1437691;0.1446289;0.1235923;0.123587;0.123581;0.1235696;0.1235747;-0.1392335;0.1714082;0.1573322;-0.08657084;-0.08431248;-0.009610834;0.1000518;0.106335;0.06067958;-0.07634034;;;;;;;;;;;;;;;;;;;;;;
0.1133634;0.1079226;0.1234908;0.123501;0.1235003;0.1022658;0.1023304;0.1023944;0.1021311;0.1021917;-0.1341592;0.06713545;0.0522843;-0.1842596;-0.1794597;-0.1905783;0.06165462;0.06824325;0.07843897;-0.1136678;;;;;;;;;;;;;;;;;;;;;;
0.1091765;0.1124289;0.1010638;0.1014807;0.1018887;0.1154563;0.1156012;0.1157454;0.1151431;0.1152692;-0.1332403;0.1719766;0.1811789;-0.04446609;-0.04311348;0.0686966;0.1031435;0.09791936;0.06479295;-0.1002151;;;;;;;;;;;;;;;;;;;;;;
0.1225175;0.1261188;0.1127095;0.1136439;0.1145683;0.1294678;0.1294982;0.129528;0.1293655;0.1293998;-0.1248528;0.04193931;0.05362885;-0.1847823;-0.1806062;-0.193172;0.1191809;0.1134905;0.1613593;-0.1154327;;;;;;;;;;;;;;;;;;;;;;
0.1194803;0.1143357;0.1286782;0.1289189;0.1291483;0.1089623;0.1088679;0.108773;0.1091376;0.1090701;-0.1105727;0.181621;0.1671947;-0.0460314;-0.03945345;0.06464714;0.1040157;0.1100208;0.0461843;-0.06900053;;;;;;;;;;;;;;;;;;;;;;
0.1037619;0.1006135;0.1105741;0.1100104;0.1094369;0.0972638;0.09726664;0.09726897;0.09725949;0.09726898;-0.09946757;0.06063264;0.05131207;-0.1756928;-0.1696551;-0.175228;0.07448053;0.07801891;0.01710583;-0.0754021;;;;;;;;;;;;;;;;;;;;;;
0.1091508;0.1147313;0.09721071;0.09723262;0.09724598;0.1200823;0.1201928;0.1203026;0.1198318;0.1199283;-0.1007331;0.1334903;0.1488177;-0.05929274;-0.05995519;0.04109116;0.0991668;0.09096897;0.02036146;-0.07413351;;;;;;;;;;;;;;;;;;;;;;
0.1283733;0.1325226;0.11792;0.1186384;0.1193463;0.1364067;0.1363856;0.1363638;0.1363986;0.1363885;-0.1047991;0.07876318;0.09145883;-0.06478645;-0.06755318;0.03004167;0.1204717;0.1141116;0.005182666;-0.0396388;;;;;;;;;;;;;;;;;;;;;;
0.1237776;0.1171882;0.136494;0.1364105;0.1363151;0.1103642;0.1102616;0.1101584;0.1105542;0.11047;-0.1055789;0.1301666;0.1116049;-0.08796225;-0.08895706;-0.013212;0.08532636;0.09339398;0.04418141;-0.04426792;;;;;;;;;;;;;;;;;;;;;;
0.1018533;0.09705713;0.1121144;0.1114603;0.1107964;0.09206676;0.09210502;0.09214278;0.0919983;0.09202391;-0.1044069;0.09986053;0.08560798;-0.0875359;-0.08667215;-0.01134787;0.0945377;0.1000185;-0.0635252;-0.006074096;;;;;;;;;;;;;;;;;;;;;;
0.1005249;0.1045101;0.09141427;0.09160084;0.09177936;0.1082862;0.1084758;0.1086648;0.1078928;0.1080383;-0.1050496;0.08839674;0.09978075;-0.1255415;-0.1252711;-0.08164222;0.1022648;0.09603746;0.02321339;-0.00817629;;;;;;;;;;;;;;;;;;;;;;
0.1089011;0.1094719;0.1047869;0.1059249;0.1070535;0.1098235;0.1098878;0.1099515;0.1096795;0.1097207;-0.1187618;0.1035054;0.1066425;-0.1252566;-0.1310924;-0.081554;0.1322257;0.1303404;0.01191423;0.005582395;;;;;;;;;;;;;;;;;;;;;;
0.09524352;0.08797339;0.1085707;0.1089181;0.109256;0.08052722;0.08047815;0.08042865;0.08064917;0.08059451;-0.1307245;0.05861141;0.03906764;-0.08202169;-0.08694821;-0.001410613;0.07767706;0.08662573;-0.01634656;-0.01013127;;;;;;;;;;;;;;;;;;;;;;
0.06581743;0.05809542;0.08153369;0.08112437;0.08070792;0.05025716;0.05040667;0.0505559;0.05002071;0.05011486;-0.1317096;0.1081285;0.08591262;-0.1859863;-0.1848295;-0.1939673;0.07721521;0.08653098;-0.009466067;-0.02124398;;;;;;;;;;;;;;;;;;;;;;
0.05169193;0.05251163;0.04791004;0.04865628;0.04939825;0.05322625;0.053577;0.05392747;0.05258215;0.05282877;-0.1239535;0.01832214;0.02193954;-0.1148954;-0.109957;-0.06186689;0.04420175;0.04241457;0.1717763;-0.05990477;;;;;;;;;;;;;;;;;;;;;;
