;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
68003;;3.239595;6.308185;3.35455
60002;;3.239392;6.307719;3.354485
68005;;3.239361;6.307667;3.354484
64001; Crosover vs 64002|;3.239352;6.307679;3.354484
68002;;3.239399;6.307731;3.354479
69007;;3.239384;6.3077;3.354476
68001; Crosover vs 68009|;3.239427;6.307795;3.354475
65001;;3.239407;6.307747;3.354475
57002;;3.23937;6.307668;3.354474
66004;;3.239369;6.307668;3.354474
69004; Crosover vs 69003| Crosover vs 69006| Shift |;3.427197;7.14437;2.828356
69006; Crosover vs 69004| Shift |;3.426943;7.144031;2.827956
69003; Crosover vs 69004| Shift |;3.427049;7.144318;2.827907
69005; BlueNoize | Shift |;3.163381;6.576577;2.636651
69008; BlueNoize | Shift |;3.163296;6.576456;2.636522
69001; FlikkerNoize | Shift |;2.612409;5.772085;1.596778
69009; FlikkerNoize | Shift |;2.612391;5.772084;1.596709
69010; FlikkerNoize | Shift |;2.612108;5.771447;1.596548
69002; FlikkerNoize |;2.482932;5.485657;1.572588
