;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
70006;;3.239587;6.308177;3.354553
68003;;3.239595;6.308185;3.35455
72002; Crosover vs 72010|;3.239475;6.307931;3.354522
70002; Crosover vs 70005|;3.239398;6.307738;3.354493
71005; Crosover vs 71006|;3.239375;6.307697;3.354489
60002;;3.239392;6.307719;3.354485
68005;;3.239361;6.307667;3.354484
64001; Crosover vs 64002|;3.239352;6.307679;3.354484
68002;;3.239399;6.307731;3.354479
69007;;3.239384;6.3077;3.354476
72007; BlueNoize |;3.030545;5.908099;3.126383
72010; Crosover vs 72002| BlueNoize |;3.030658;5.908402;3.126353
72003; Shift |;3.487909;7.38098;2.703409
72005; Crosover vs 72009| Shift |;3.487926;7.381055;2.703361
72001; Crosover vs 72009| Shift | Crosover vs 72008|;3.615199;7.928114;2.325634
72008; Crosover vs 72001| Shift |;3.154207;7.012799;1.920017
72004; FlikkerNoize | Shift |;2.880388;6.530901;1.513531
72009; Crosover vs 72001| Crosover vs 72005| FlikkerNoize | Shift |;2.88043;6.531108;1.513335
72006; FlikkerNoize | Shift |;2.880257;6.530671;1.513293
