;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
9007;;3.266461;6.386299;3.33758
8007;;3.238067;6.379717;3.259839
8008; Shift |;3.286143;6.486057;3.258291
4007;;3.182788;6.25594;3.214646
6005;;3.198354;6.31443;3.213629
1013;;3.097104;6.058657;3.212245
8009; Crosover vs 8002|;3.222133;6.391835;3.189462
7010;;3.357116;6.717449;3.185851
4003;;3.34816;6.705095;3.174526
8002; Crosover vs 8009|;3.286516;6.571081;3.159402
8004; Crosover vs 8001| Shift |;3.306334;6.619961;3.144985
9005; BlueNoize |;2.981975;5.89654;2.971895
9006; BlueNoize |;2.918737;5.759168;2.950077
9010; Shift |;3.518325;7.387643;2.812201
9002; Shift |;3.46579;7.268828;2.795531
9008; BlueNoize | Shift |;3.185154;6.617499;2.654875
9001; Crosover vs 9009| Shift |;3.395787;7.198671;2.639185
9003; FlikkerNoize | Shift |;3.040622;6.674648;1.85991
9009; Crosover vs 9001| FlikkerNoize | Shift |;2.934221;6.438215;1.803869
9004; FlikkerNoize | Shift |;2.897655;6.379035;1.746915
