;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
4007;;3.182788;6.25594;3.214646
6005;;3.198354;6.31443;3.213629
1013;;3.097104;6.058657;3.212245
7010;;3.357116;6.717449;3.185851
4003;;3.34816;6.705095;3.174526
4010;;3.171958;6.322061;3.124099
1012;;3.354424;6.756387;3.119948
3009;;3.306553;6.63492;3.110459
5004;;3.215056;6.443155;3.103144
4004;;3.277866;6.584147;3.099288
6006; Crosover vs 6002| Crosover vs 6009|;3.433393;6.994133;3.062836
7009; Crosover vs 7007|;3.050735;6.31;2.682903
7001; Shift |;3.485988;7.409083;2.633296
7002; BlueNoize | Shift |;3.206196;6.873505;2.359967
7008; Crosover vs 7003| Shift |;3.412259;7.565459;2.087391
7007; FlikkerNoize | Crosover vs 7009|;3.402303;7.720376;1.771796
7005; FlikkerNoize | Shift |;2.796281;6.326668;1.528139
7006; FlikkerNoize |;3.149332;7.226186;1.472072
7004; FlikkerNoize |;3.153788;7.252541;1.409684
7003; BlueNoize | Shift | Crosover vs 7008|;3.114366;7.229626;1.335213
