;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
4007;;3.182788;6.25594;3.214646
6005;;3.198354;6.31443;3.213629
1013;;3.097104;6.058657;3.212245
4003;;3.34816;6.705095;3.174526
4010;;3.171958;6.322061;3.124099
1012;;3.354424;6.756387;3.119948
3009;;3.306553;6.63492;3.110459
5004;;3.215056;6.443155;3.103144
4004;;3.277866;6.584147;3.099288
6006; Crosover vs 6002| Crosover vs 6009|;3.433393;6.994133;3.062836
4005;;3.467669;7.086629;3.050222
3004;;3.281178;6.654195;3.047135
6010; Crosover vs 6003|;3.109632;6.234001;2.992013
6003; BlueNoize | Crosover vs 6010|;3.228889;6.542786;2.976934
6007; BlueNoize |;3.032331;6.018617;2.966922
6009; Crosover vs 6006| Shift |;3.574642;7.515424;2.82063
6001; Shift |;3.345408;7.063796;2.647468
6008; BlueNoize | Shift |;3.113041;6.567924;2.472201
6002; Shift | Crosover vs 6006|;3.405998;7.390558;2.416032
6004; FlikkerNoize |;2.779551;6.308816;1.412885
