;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
87010;;3.24117;6.311844;3.355099
86009; Crosover vs 86006| Crosover vs 86007| Crosover vs 86010|;3.241031;6.311442;3.355083
85003; Crosover vs 85006|;3.241014;6.311408;3.355078
87004; Crosover vs 87006|;3.240947;6.311273;3.355055
78004;;3.241086;6.311694;3.355052
86010; Crosover vs 86009|;3.241036;6.311572;3.355039
88003;;3.240905;6.311203;3.355031
83004; Crosover vs 83010|;3.240891;6.311182;3.355022
84004;;3.24086;6.311121;3.355007
86006; Crosover vs 86002| Crosover vs 86009|;3.240862;6.311133;3.355006
88005; BlueNoize |;3.024177;5.89109;3.126815
88009; BlueNoize |;3.024161;5.891222;3.126572
88010; BlueNoize |;3.024179;5.891269;3.126566
88008; Shift |;3.491695;7.380528;2.717002
88004; Crosover vs 88001| Shift |;3.361976;7.064547;2.659386
88002; BlueNoize | Shift |;3.251002;6.861691;2.544372
88006; BlueNoize | Shift |;3.25097;6.8618;2.544065
88001; FlikkerNoize | Crosover vs 88004|;2.969682;6.552174;1.891425
88007; FlikkerNoize |;2.637185;5.819927;1.653047
