;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
35001; Crosover vs 35009|;3.236789;6.301922;3.353433
28006; Crosover vs 28005| Crosover vs 28010|;3.238583;6.306508;3.353284
37004; Crosover vs 37006|;3.239047;6.30771;3.353091
33005; Crosover vs 33009| Crosover vs 33006|;3.238972;6.307617;3.352915
14005;;3.238939;6.307786;3.352788
36008;;3.238811;6.307324;3.352761
37010;;3.238809;6.307436;3.352727
25010;;3.238759;6.307323;3.352678
29002;;3.238653;6.307109;3.352542
30008;;3.239988;6.310648;3.352371
23005;;3.238536;6.306912;3.352358
30005;;3.241157;6.313737;3.352246
37009; Shift |;3.322475;6.628538;3.184497
37008; Shift |;3.322867;6.629996;3.183926
37006; Crosover vs 37004| Shift |;3.322256;6.629127;3.182968
37007; BlueNoize |;2.969124;5.779311;3.077858
37001; BlueNoize |;2.969859;5.781183;3.0778
37003; BlueNoize | Shift |;3.047719;6.093877;2.903026
37002; Shift | Crosover vs 37005|;3.10145;6.795617;1.999312
37005; Crosover vs 37002|;2.728679;6.097235;1.600352
