;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
57002;;3.23937;6.307668;3.354474
59002;;3.239133;6.307142;3.354393
57006; Crosover vs 57010| Shift |;3.238999;6.306826;3.354336
58002; Crosover vs 58003|;3.239062;6.306967;3.354336
58001;;3.238896;6.306623;3.35431
55006;;3.238955;6.306726;3.35431
58004;;3.238696;6.30618;3.354293
58003; Crosover vs 58002|;3.23874;6.306301;3.35429
57001; Shift | Crosover vs 57003|;3.238793;6.306446;3.35427
58006;;3.238838;6.306479;3.354247
59005; Crosover vs 59009|;3.238643;6.306043;3.354237
59004; BlueNoize |;2.984788;5.813976;3.093458
59007; Shift |;3.361042;6.830456;3.03335
59009; Crosover vs 59005| Crosover vs 59001| Shift |;3.405672;7.099897;2.824507
59008; BlueNoize | Shift |;3.108409;6.34356;2.768967
59010; BlueNoize | Shift |;3.108133;6.343282;2.768426
59001; FlikkerNoize | Shift | Crosover vs 59006| Crosover vs 59009|;2.854965;6.354727;1.814581
59003; FlikkerNoize |;3.181367;7.240596;1.619497
59006; Crosover vs 59001| Shift |;2.898458;6.898634;0.8237928
