;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
74005;;3.239629;6.308285;3.354571
73003;;3.23959;6.308188;3.354557
70006;;3.239587;6.308177;3.354553
68003;;3.239595;6.308185;3.35455
72002; Crosover vs 72010|;3.239475;6.307931;3.354522
74001; Crosover vs 74010|;3.239461;6.3079;3.354519
70002; Crosover vs 70005|;3.239398;6.307738;3.354493
71005; Crosover vs 71006|;3.239375;6.307697;3.354489
74006;;3.23938;6.307703;3.354489
60002;;3.239392;6.307719;3.354485
68005;;3.239361;6.307667;3.354484
64001; Crosover vs 64002|;3.239352;6.307679;3.354484
74009; Crosover vs 74007|;3.138731;6.133303;3.247362
74003; Crosover vs 74004| Shift |;3.285851;6.533784;3.193784
74004; Crosover vs 74003| Crosover vs 74008| Shift |;3.285823;6.533885;3.193548
74008; Crosover vs 74004| Crosover vs 74007| Shift |;3.285745;6.5337;3.193519
74007; Crosover vs 74008| Shift | Crosover vs 74009| Crosover vs 74010|;3.371143;6.804213;3.108414
74002; BlueNoize | Shift |;3.052956;6.117805;2.902516
