;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
60002;;3.239392;6.307719;3.354485
57002;;3.23937;6.307668;3.354474
61001; Crosover vs 61003| Crosover vs 61004|;3.239308;6.307526;3.354424
59002;;3.239133;6.307142;3.354393
61003; Crosover vs 61001|;3.239186;6.307255;3.354369
57006; Crosover vs 57010| Shift |;3.238999;6.306826;3.354336
58002; Crosover vs 58003|;3.239062;6.306967;3.354336
60009;;3.238926;6.30668;3.354314
58001;;3.238896;6.306623;3.35431
62002; Crosover vs 62006| Shift |;3.30881;6.550787;3.24783
62003; BlueNoize |;3.051634;5.936026;3.169821
62010; BlueNoize |;3.051666;5.936241;3.16971
62001; BlueNoize | Shift |;3.125815;6.210718;3.034554
62004; BlueNoize | Shift |;3.125815;6.210718;3.034554
62008; Crosover vs 62007| Crosover vs 62009|;3.183713;6.86809;2.342375
62007; BlueNoize | Shift | Crosover vs 62008|;2.524177;5.28603;1.999992
62009; Crosover vs 62008| Shift |;2.566982;5.832775;1.278301
62006; Crosover vs 62002| FlikkerNoize |;2.222729;5.053077;1.018593
62005; FlikkerNoize |;2.222757;5.053216;1.018477
