;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
78004;;3.241086;6.311694;3.355052
78007;;3.240618;6.310598;3.354915
75002;;3.240541;6.310372;3.35491
76004;;3.240694;6.310832;3.354909
79004; Crosover vs 79005|;3.240524;6.31033;3.354906
77003;;3.24024;6.309731;3.354783
76003;;3.240163;6.309505;3.354771
78001; Crosover vs 78009|;3.239994;6.309081;3.354715
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
75006; Crosover vs 75008|;3.239902;6.309117;3.354596
79010; Shift |;3.298243;6.494761;3.287189
79002; BlueNoize | Crosover vs 79005|;3.106885;6.053447;3.209994
79005; Crosover vs 79004| Crosover vs 79002| Shift |;3.185555;6.294158;3.146492
79008; BlueNoize |;2.98221;5.808746;3.088238
79009; BlueNoize |;2.982117;5.808782;3.087972
79006; FlikkerNoize |;2.832328;6.215536;1.779753
79007; FlikkerNoize |;2.832191;6.215137;1.779594
79003; FlikkerNoize |;2.832258;6.21551;1.779543
79001; FlikkerNoize |;2.832189;6.215364;1.779423
