;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
39001; Crosover vs 39009|;3.237762;6.304193;3.353632
35001; Crosover vs 35009|;3.236789;6.301922;3.353433
28006; Crosover vs 28005| Crosover vs 28010|;3.238583;6.306508;3.353284
37004; Crosover vs 37006|;3.239047;6.30771;3.353091
39010;;3.23901;6.307665;3.353004
33005; Crosover vs 33009| Crosover vs 33006|;3.238972;6.307617;3.352915
14005;;3.238939;6.307786;3.352788
36008;;3.238811;6.307324;3.352761
37010;;3.238809;6.307436;3.352727
38003;;3.239483;6.309108;3.35268
25010;;3.238759;6.307323;3.352678
29002;;3.238653;6.307109;3.352542
39005; BlueNoize |;2.979653;5.806558;3.078674
39007; BlueNoize | Shift |;3.093453;6.35605;2.699694
39009; Crosover vs 39001| BlueNoize | Shift |;3.094103;6.359406;2.697033
39004; Crosover vs 39002| Shift |;3.112501;6.726911;2.21854
39003; FlikkerNoize |;2.614239;5.816115;1.535376
39008; FlikkerNoize |;2.614172;5.816491;1.534331
39006; FlikkerNoize | Shift |;2.448801;5.564763;1.224773
39002; FlikkerNoize | Shift | Crosover vs 39004|;2.773983;6.461761;1.111277
