;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
89006; Crosover vs 89001|;3.2412;6.311843;3.355136
87010;;3.24117;6.311844;3.355099
90009; Crosover vs 90006|;3.241104;6.311653;3.355097
86009; Crosover vs 86006| Crosover vs 86007| Crosover vs 86010|;3.241031;6.311442;3.355083
85003; Crosover vs 85006|;3.241014;6.311408;3.355078
90006; Crosover vs 90009|;3.241089;6.31166;3.355074
90008;;3.241087;6.311674;3.355063
87004; Crosover vs 87006|;3.240947;6.311273;3.355055
78004;;3.241086;6.311694;3.355052
86010; Crosover vs 86009|;3.241036;6.311572;3.355039
88003;;3.240905;6.311203;3.355031
89001; Crosover vs 89006|;3.241004;6.311503;3.355027
90007; Shift |;3.318231;6.588764;3.226605
90003; Shift |;3.318071;6.58839;3.226528
90001; BlueNoize |;3.000645;5.842569;3.107003
90005; BlueNoize | Shift |;3.08025;6.13057;2.973264
90002; BlueNoize | Shift |;3.08025;6.130631;2.973153
90004; FlikkerNoize | Shift |;2.992259;6.838418;1.423149
90010; FlikkerNoize | Shift |;2.992204;6.838462;1.422816
