;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
14005;;3.238939;6.307786;3.352788
9007;;3.266461;6.386299;3.33758
11004;;3.268736;6.396688;3.334078
14002; Crosover vs 14010|;3.233377;6.310085;3.332955
12002;;3.211921;6.260229;3.326795
11005; Crosover vs 11008|;3.198466;6.23258;3.317203
13006;;3.265068;6.404171;3.31379
13009; Crosover vs 13010|;3.265337;6.405101;3.313673
12006; Crosover vs 12009|;3.188308;6.215484;3.310203
12003; Crosover vs 12004|;3.205854;6.263803;3.304754
15008; Crosover vs 15006| BlueNoize |;3.008679;5.851198;3.137867
15001; BlueNoize |;3.067154;6.000499;3.131704
15010; BlueNoize |;2.998896;5.848664;3.107413
15006; Crosover vs 15008| Shift |;3.512456;7.427427;2.727274
15009; BlueNoize | Shift |;3.291796;6.953419;2.568864
15002; BlueNoize | Shift |;3.297807;6.968569;2.566465
15004; BlueNoize | Shift |;3.297375;6.96784;2.565973
15003; Crosover vs 15007| Shift | Crosover vs 15005|;3.548186;7.879783;2.042716
15007; Crosover vs 15003| FlikkerNoize |;2.75349;6.301013;1.312279
15005; Crosover vs 15003| Shift |;3.087059;7.248133;1.007956
