;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
60002;;3.239392;6.307719;3.354485
57002;;3.23937;6.307668;3.354474
63004; Crosover vs 63002|;3.2393;6.307514;3.35444
61001; Crosover vs 61003| Crosover vs 61004|;3.239308;6.307526;3.354424
59002;;3.239133;6.307142;3.354393
63002; Crosover vs 63004|;3.239137;6.307133;3.354376
61003; Crosover vs 61001|;3.239186;6.307255;3.354369
57006; Crosover vs 57010| Shift |;3.238999;6.306826;3.354336
58002; Crosover vs 58003|;3.239062;6.306967;3.354336
60009;;3.238926;6.30668;3.354314
58001;;3.238896;6.306623;3.35431
63006; BlueNoize |;2.98658;5.813658;3.094582
63003; Shift |;3.517987;7.454552;2.704607
63008; FlikkerNoize | Shift | Crosover vs 63010|;2.906238;6.190444;2.315408
63010; Crosover vs 63008| Shift |;3.118624;6.913829;1.931113
63009; FlikkerNoize | Shift |;2.690151;6.070036;1.458115
63001; FlikkerNoize | Shift |;2.690154;6.070085;1.458023
63005; FlikkerNoize | Shift |;2.6901;6.070006;1.457897
63007; FlikkerNoize |;2.944484;6.708352;1.447165
