;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
85003; Crosover vs 85006|;3.241014;6.311408;3.355078
78004;;3.241086;6.311694;3.355052
83004; Crosover vs 83010|;3.240891;6.311182;3.355022
84004;;3.24086;6.311121;3.355007
80007;;3.240825;6.311034;3.354997
83010; Crosover vs 83004|;3.240897;6.311257;3.354993
82004;;3.240829;6.31106;3.354993
81002; Crosover vs 81007|;3.240834;6.31109;3.354987
83001; Crosover vs 83009|;3.240764;6.310881;3.354985
82005;;3.240734;6.310812;3.354973
85007; Crosover vs 85009| Shift |;3.305797;6.531317;3.26558
85004; Shift |;3.306258;6.532868;3.264985
85006; Crosover vs 85003| BlueNoize |;2.999101;5.842529;3.100715
85009; Crosover vs 85007| BlueNoize |;2.999051;5.842431;3.10068
85005; BlueNoize |;2.999279;5.843162;3.100479
85008; BlueNoize |;2.999023;5.842597;3.100379
85001; BlueNoize | Shift |;3.05882;6.057759;3.00095
85002; BlueNoize | Shift |;3.058908;6.057985;3.000924
85010; FlikkerNoize | Shift |;2.963206;6.712665;1.510261
