;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
75002;;3.240541;6.310372;3.35491
76004;;3.240694;6.310832;3.354909
77003;;3.24024;6.309731;3.354783
76003;;3.240163;6.309505;3.354771
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
75006; Crosover vs 75008|;3.239902;6.309117;3.354596
74005;;3.239629;6.308285;3.354571
73003;;3.23959;6.308188;3.354557
70006;;3.239587;6.308177;3.354553
68003;;3.239595;6.308185;3.35455
77001; Shift | Crosover vs 77002|;3.216282;6.27727;3.323728
77002; Crosover vs 77001|;3.285899;6.477119;3.271689
77007; BlueNoize |;2.995846;5.82627;3.119123
77004; BlueNoize |;2.994439;5.823506;3.118101
77005; BlueNoize | Shift |;3.016753;5.930119;3.038205
77009; BlueNoize | Shift |;3.016866;5.930451;3.038164
77006; BlueNoize | Shift |;3.017388;5.932127;3.037852
77008; FlikkerNoize |;3.169498;6.880834;2.135644
77010; FlikkerNoize | Shift |;2.927184;6.496373;1.730487
