;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
9007;;3.266461;6.386299;3.33758
11004;;3.268736;6.396688;3.334078
12002;;3.211921;6.260229;3.326795
11005; Crosover vs 11008|;3.198466;6.23258;3.317203
12006; Crosover vs 12009|;3.188308;6.215484;3.310203
12003; Crosover vs 12004|;3.205854;6.263803;3.304754
10002;;3.230188;6.32625;3.302273
10010;;3.230188;6.32625;3.302273
11007;;3.236916;6.356272;3.287356
11006; Crosover vs 11002| Crosover vs 11010|;3.29532;6.512661;3.266718
8007;;3.238067;6.379717;3.259839
8008; Shift |;3.286143;6.486057;3.258291
10003;;3.265158;6.465336;3.231959
12007; BlueNoize |;2.978472;5.808343;3.08598
12004; Crosover vs 12003| BlueNoize |;3.016901;5.936704;3.044356
12009; Crosover vs 12006| Shift |;3.495647;7.418549;2.676434
12010; BlueNoize | Shift |;3.288912;6.979126;2.510964
12005; BlueNoize | Shift |;3.214201;6.833946;2.450638
12001; FlikkerNoize | Shift |;2.166234;4.761249;1.404755
12008; FlikkerNoize | Shift |;2.166234;4.761249;1.404755
