;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
8007;;3.238067;6.379717;3.259839
8008; Shift |;3.286143;6.486057;3.258291
4007;;3.182788;6.25594;3.214646
6005;;3.198354;6.31443;3.213629
1013;;3.097104;6.058657;3.212245
8009; Crosover vs 8002|;3.222133;6.391835;3.189462
7010;;3.357116;6.717449;3.185851
4003;;3.34816;6.705095;3.174526
8002; Crosover vs 8009|;3.286516;6.571081;3.159402
8004; Crosover vs 8001| Shift |;3.306334;6.619961;3.144985
4010;;3.171958;6.322061;3.124099
1012;;3.354424;6.756387;3.119948
3009;;3.306553;6.63492;3.110459
5004;;3.215056;6.443155;3.103144
4004;;3.277866;6.584147;3.099288
8010; Crosover vs 8001|;3.2573;6.550954;3.090495
8001; Crosover vs 8010| Crosover vs 8003| Crosover vs 8004|;3.291451;6.624481;3.083759
8003; Crosover vs 8001|;3.173681;6.415636;2.996091
8006; FlikkerNoize |;2.309516;5.048512;1.513161
8005; FlikkerNoize | Shift |;2.322088;5.13134;1.408788
