;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
9007;;3.266461;6.386299;3.33758
10002;;3.230188;6.32625;3.302273
10010;;3.230188;6.32625;3.302273
8007;;3.238067;6.379717;3.259839
8008; Shift |;3.286143;6.486057;3.258291
10003;;3.265158;6.465336;3.231959
4007;;3.182788;6.25594;3.214646
6005;;3.198354;6.31443;3.213629
1013;;3.097104;6.058657;3.212245
8009; Crosover vs 8002|;3.222133;6.391835;3.189462
7010;;3.357116;6.717449;3.185851
4003;;3.34816;6.705095;3.174526
10006; Crosover vs 10007|;3.376804;6.785554;3.1696
8002; Crosover vs 8009|;3.286516;6.571081;3.159402
10007; Crosover vs 10006|;3.157426;6.260755;3.151275
10001; BlueNoize |;3.03474;5.949111;3.093378
10004; Shift |;3.504365;7.391495;2.746482
10009; BlueNoize | Shift |;3.204396;6.67541;2.648995
10005; FlikkerNoize | Shift |;1.853929;4.20521;0.9064121
10008; FlikkerNoize | Shift |;2.138376;5.021903;0.7472674
