;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
9007;;3.266461;6.386299;3.33758
11004;;3.268736;6.396688;3.334078
11005; Crosover vs 11008|;3.198466;6.23258;3.317203
10002;;3.230188;6.32625;3.302273
10010;;3.230188;6.32625;3.302273
11007;;3.236916;6.356272;3.287356
11006; Crosover vs 11002| Crosover vs 11010|;3.29532;6.512661;3.266718
8007;;3.238067;6.379717;3.259839
8008; Shift |;3.286143;6.486057;3.258291
10003;;3.265158;6.465336;3.231959
4007;;3.182788;6.25594;3.214646
6005;;3.198354;6.31443;3.213629
1013;;3.097104;6.058657;3.212245
8009; Crosover vs 8002|;3.222133;6.391835;3.189462
11003; BlueNoize |;2.94897;5.785215;3.000467
11002; Crosover vs 11006| Shift |;3.335274;6.795317;2.993934
11008; Crosover vs 11005| BlueNoize |;2.982658;5.920212;2.95505
11001; BlueNoize | Shift |;2.965971;5.937481;2.842801
11009; FlikkerNoize |;2.530227;5.703296;1.360798
11010; Crosover vs 11006| FlikkerNoize | Shift |;2.383421;5.482437;1.066059
