;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
39001; Crosover vs 39009|;3.237762;6.304193;3.353632
35001; Crosover vs 35009|;3.236789;6.301922;3.353433
40004;;3.237685;6.304207;3.353366
28006; Crosover vs 28005| Crosover vs 28010|;3.238583;6.306508;3.353284
37004; Crosover vs 37006|;3.239047;6.30771;3.353091
39010;;3.23901;6.307665;3.353004
33005; Crosover vs 33009| Crosover vs 33006|;3.238972;6.307617;3.352915
14005;;3.238939;6.307786;3.352788
36008;;3.238811;6.307324;3.352761
37010;;3.238809;6.307436;3.352727
38003;;3.239483;6.309108;3.35268
40003; Shift |;3.322026;6.62621;3.186339
40002; BlueNoize |;3.03423;5.91558;3.131131
40001; BlueNoize |;3.034224;5.915743;3.130601
40005; BlueNoize | Shift |;3.103311;6.200481;2.962869
40009; Crosover vs 40006| Shift |;3.050961;6.587448;2.151663
40006; Shift | Crosover vs 40009|;3.09933;6.789455;2.001103
40010; FlikkerNoize |;2.871783;6.320099;1.820882
40008; FlikkerNoize |;2.871368;6.319081;1.820687
40007; FlikkerNoize | Shift |;2.288803;5.096644;1.424291
