;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
87010;;3.24117;6.311844;3.355099
86009; Crosover vs 86006| Crosover vs 86007| Crosover vs 86010|;3.241031;6.311442;3.355083
85003; Crosover vs 85006|;3.241014;6.311408;3.355078
87004; Crosover vs 87006|;3.240947;6.311273;3.355055
78004;;3.241086;6.311694;3.355052
86010; Crosover vs 86009|;3.241036;6.311572;3.355039
83004; Crosover vs 83010|;3.240891;6.311182;3.355022
84004;;3.24086;6.311121;3.355007
86006; Crosover vs 86002| Crosover vs 86009|;3.240862;6.311133;3.355006
80007;;3.240825;6.311034;3.354997
83010; Crosover vs 83004|;3.240897;6.311257;3.354993
87002; BlueNoize | Crosover vs 87007|;3.11579;6.085906;3.200508
87007; Crosover vs 87002|;3.093031;6.042219;3.1796
87001; BlueNoize |;2.957716;5.767003;3.051133
87006; Crosover vs 87004| Shift | Crosover vs 87008|;2.775312;5.532757;2.671038
87008; Crosover vs 87006| Shift |;2.725747;5.623918;2.364239
87009; FlikkerNoize | Shift |;2.333198;5.268262;1.270522
87003; FlikkerNoize | Shift |;2.333468;5.26912;1.270308
87005; FlikkerNoize | Shift |;2.333468;5.26912;1.270308
