;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
74010; Crosover vs 74001| Crosover vs 74007|;3.241477;6.312554;3.355186
78004;;3.241086;6.311694;3.355052
78007;;3.240618;6.310598;3.354915
75002;;3.240541;6.310372;3.35491
76004;;3.240694;6.310832;3.354909
77003;;3.24024;6.309731;3.354783
76003;;3.240163;6.309505;3.354771
78001; Crosover vs 78009|;3.239994;6.309081;3.354715
48003; Crosover vs 48001| Crosover vs 48010|;3.239782;6.308638;3.354618
75006; Crosover vs 75008|;3.239902;6.309117;3.354596
74005;;3.239629;6.308285;3.354571
73003;;3.23959;6.308188;3.354557
70006;;3.239587;6.308177;3.354553
78005; BlueNoize | Crosover vs 78008|;3.138132;6.122089;3.232277
78008; Crosover vs 78005|;3.108652;6.060816;3.212101
78002; BlueNoize |;3.000778;5.852443;3.094109
78010; Shift |;3.452571;7.269687;2.739723
78009; Crosover vs 78001| BlueNoize | Shift |;3.201065;6.747947;2.528499
78003; FlikkerNoize | Shift |;3.317486;7.615245;1.530649
78006; FlikkerNoize |;3.013692;6.871058;1.440874
