1.438035;
2.816714;
4.079926;
5.177833;
6.069531;
6.725144;
7.127234;
7.269374;
7.166499;
6.833072;
6.302596;
5.614173;
4.814174;
3.949894;
3.069946;
2.219559;
1.439238;
0.7612979;
0.2097841;
0.2013544;
1.438031;
2.816708;
4.079916;
5.177823;
6.06952;
6.725134;
7.127225;
7.269371;
7.166497;
6.833073;
6.302602;
5.614182;
4.814187;
3.949912;
3.069964;
2.219579;
1.439257;
0.7613161;
0.2097994;
0.2013396;
1.438039;
2.816723;
4.079938;
5.177847;
6.069548;
6.725157;
7.127244;
7.269379;
7.166501;
6.833068;
6.302584;
5.614158;
4.814151;
3.949866;
3.069914;
2.219527;
1.439205;
0.761268;
0.2097569;
0.2013792;
1.438027;
2.8167;
4.079904;
5.17781;
6.069507;
6.72512;
7.12721;
7.269357;
7.16649;
6.833072;
6.302606;
5.614195;
4.814204;
3.949933;
3.069988;
2.219607;
1.439286;
0.7613462;
0.2098285;
0.2013137;
1.438038;
2.81672;
4.079932;
5.177841;
6.06954;
6.725152;
7.127239;
7.269375;
7.166499;
6.833068;
6.302587;
5.614161;
4.814157;
3.949877;
3.069926;
2.21954;
1.439218;
0.7612802;
0.2097675;
0.2013686;
1.438036;
2.816716;
4.079928;
5.177836;
6.069535;
6.725146;
7.127233;
7.269372;
7.166496;
6.833068;
6.30259;
5.614167;
4.814166;
3.949886;
3.069937;
2.219552;
1.43923;
0.7612926;
0.2097794;
0.2013584;
1.438038;
2.81672;
4.079932;
5.177841;
6.06954;
6.725152;
7.127239;
7.269375;
7.166499;
6.833068;
6.302587;
5.614161;
4.814157;
3.949877;
3.069926;
2.21954;
1.439218;
0.7612802;
0.2097675;
0.2013686;
1.438039;
2.816722;
4.079936;
5.177845;
6.069544;
6.725157;
7.127242;
7.269377;
7.166501;
6.833066;
6.302585;
5.614158;
4.814152;
3.949869;
3.069917;
2.21953;
1.439208;
0.7612707;
0.2097595;
0.201377;
1.438032;
2.816709;
4.079917;
5.177822;
6.069522;
6.725133;
7.127222;
7.269363;
7.166494;
6.833068;
6.302597;
5.614178;
4.814181;
3.949905;
3.069959;
2.219577;
1.439255;
0.7613166;
0.2098018;
0.201338;
1.438034;
2.816712;
4.079923;
5.17783;
6.069527;
6.725139;
7.127228;
7.269367;
7.166495;
6.833068;
6.302591;
5.614172;
4.814174;
3.949896;
3.069948;
2.219564;
1.439242;
0.761304;
0.2097906;
0.2013483;
1.438033;
2.816711;
4.07992;
5.177825;
6.069526;
6.725136;
7.127226;
7.269367;
7.166497;
6.833071;
6.302597;
5.614176;
4.814179;
3.949903;
3.069956;
2.219572;
1.43925;
0.7613122;
0.2097969;
0.2013421;
0.816768;
1.624441;
2.412915;
3.17011;
3.882409;
4.533868;
5.106925;
5.584389;
5.950225;
6.189815;
6.296475;
6.262923;
6.091266;
5.789117;
5.369908;
4.853312;
4.263076;
3.626622;
2.973667;
2.334472;
1.354182;
2.65324;
3.845008;
4.883052;
5.729101;
6.354978;
6.744023;
6.890092;
6.80441;
6.501551;
6.011592;
5.370296;
4.620088;
3.805413;
2.971347;
2.161622;
1.414013;
0.761687;
0.2395889;
0.2181472;
1.393868;
2.729697;
3.952657;
5.014133;
5.874338;
6.504375;
6.887608;
7.018923;
6.911624;
6.581769;
6.063275;
5.393844;
4.618486;
3.784528;
2.938865;
2.125311;
1.384558;
0.748715;
0.259797;
0.2188418;
0.38936;
0.8654445;
1.468229;
2.187546;
2.980744;
3.788055;
4.542721;
5.177991;
5.639256;
5.877382;
5.865101;
5.593307;
5.074283;
4.342742;
3.457775;
2.515939;
1.704673;
1.425563;
1.851151;
2.504888;
1.307979;
2.562242;
3.71199;
4.712089;
5.525439;
6.124887;
6.494506;
6.628475;
6.539557;
6.241175;
5.76313;
5.141058;
4.416207;
3.631824;
2.831866;
2.057344;
1.345276;
0.7251728;
0.2201428;
0.1645328;
0.03559506;
0.1330745;
0.3022076;
0.549857;
0.8798068;
1.290164;
1.771129;
2.304809;
2.866355;
3.42342;
3.944009;
4.390239;
4.730358;
4.936633;
4.989457;
4.881934;
4.616601;
4.212327;
3.703239;
3.14179;
1.003741;
1.994439;
2.956583;
3.870233;
4.711499;
5.451482;
6.060229;
6.507905;
6.772176;
6.833068;
6.683775;
6.327914;
5.781137;
5.070616;
4.233659;
3.315577;
2.366003;
1.43618;
0.5770712;
0.2013783;
1.003751;
1.994459;
2.95661;
3.870263;
4.711529;
5.45151;
6.060255;
6.507925;
6.772188;
6.833072;
6.683775;
6.327913;
5.781134;
5.070615;
4.23366;
3.315583;
2.366015;
1.436199;
0.5770936;
0.2013338;
1.003745;
1.994448;
2.956595;
3.870246;
4.711514;
5.451495;
6.06024;
6.507915;
6.772182;
6.833069;
6.683774;
6.327913;
5.781135;
5.070613;
4.233656;
3.315576;
2.366004;
1.436185;
0.5770773;
0.2013648;
