Generathion:;#27
ID = ;24005;25003;22003;26006;26002;23005;24001;26010;21007;24002;27007;27009;27010;27004;27002;27008;27001;27006;27003;27005;FURIER ID = ;24005;25003;22003;26006;26002;23005;24001;26010;21007;24002;27007;27009;27010;27004;27002;27008;27001;27006;27003;27005;
father ID = ;23007;23005;16006;22003;17007;22003;16006;17007;17005;23007;26002;24005;24002;22003;22003;23005;26006;24001;26006;26006;father ID = ;23007;23005;16006;22003;17007;22003;16006;17007;17005;23007;26002;24005;24002;22003;22003;23005;26006;24001;26006;26006;
mother ID = ;19003;24005;7004;24002;22003;17007;19003;24001;18005;21007;24005;21007;26010;24002;24005;26006;24005;26006;24002;24002;mother ID = ;19003;24005;7004;24002;22003;17007;19003;24001;18005;21007;24005;21007;26010;24002;24005;26006;24005;26006;24002;24002;
Mutation = ; Crosover vs 24009| Shift |;; Crosover vs 22006|; Crosover vs 26004|; Crosover vs 26004|;; Crosover vs 24010| Shift |;;; Crosover vs 24007|; BlueNoize |; BlueNoize |; Shift |; Shift |; FlikkerNoize |; FlikkerNoize |; FlikkerNoize |; FlikkerNoize |; FlikkerNoize | Shift |; FlikkerNoize | Shift |;Mutation = ;
0.005944559;0.02015556;0.03331578;0.03145945;0.03408806;0.03421203;-0.003556601;0.0158602;0.04305235;0.02961238;0.01849024;0.02262439;0.08683143;0.07855892;-0.2391476;-0.2357034;-0.2394555;-0.2405981;0.07028593;0.07028593;;;;;;;;;;;;;;;;;;;;;;
0.01192079;0.02508486;0.03715027;0.03538554;0.03792943;0.03805659;0.002965327;0.0210821;0.04655609;0.03362141;-0.01184114;-0.007855749;0.07830667;0.06977937;-0.2366092;-0.2336742;-0.2368991;-0.2379029;0.03046101;0.03046101;;;;;;;;;;;;;;;;;;;;;;
0.02495651;0.03292799;0.03974392;0.03798852;0.04051768;0.04064699;0.01573414;0.02881228;0.04912069;0.036228;0.0521898;0.05619214;0.06943847;0.06099979;-0.2325653;-0.232318;-0.2328619;-0.2339375;0.003085434;0.003085434;;;;;;;;;;;;;;;;;;;;;;
0.02911532;0.03652984;0.04273364;0.04117714;0.04353247;0.04366428;0.02019771;0.03259063;0.0517243;0.03960851;0.01624065;0.02005689;0.06106482;0.05287913;-0.2307157;-0.2306975;-0.2309651;-0.2319635;-0.01333058;-0.01333058;;;;;;;;;;;;;;;;;;;;;;
0.03172049;0.03937541;0.0457858;0.04442821;0.04659406;0.04672842;0.02281814;0.0354566;0.05437516;0.04305135;0.05995376;0.06359629;0.05247725;0.0444892;-0.229252;-0.2290484;-0.2294532;-0.2304488;-0.05148372;-0.05148372;;;;;;;;;;;;;;;;;;;;;;
0.03531106;0.04271556;0.04883797;0.04767929;0.04965565;0.04979255;0.0269122;0.03906459;0.05702601;0.04649417;0.09881974;0.1022888;0.04398096;0.03609928;-0.2275333;-0.2273993;-0.227687;-0.228554;-0.01297565;-0.01297565;;;;;;;;;;;;;;;;;;;;;;
0.03896347;0.04648512;0.05272352;0.05165695;0.05351025;0.05365036;0.03109081;0.04309416;0.06055698;0.05055519;-0.02867886;-0.02537147;0.03406982;0.02555696;-0.2255829;-0.2253532;-0.2257172;-0.22645;0.004747994;0.004747994;;;;;;;;;;;;;;;;;;;;;;
0.04261588;0.06021424;0.07631112;0.07662485;0.07719114;0.07735093;0.03526942;0.05717035;0.07899974;0.07684848;0.1180169;0.1189899;0.02496462;0.0160447;-0.2185349;-0.2126444;-0.2183287;-0.2189311;-0.00486269;-0.00486269;;;;;;;;;;;;;;;;;;;;;;
0.04682035;0.06356014;0.07878646;0.07910622;0.07965076;0.07981259;0.03982772;0.0606963;0.08146336;0.07933041;0.01090457;0.01186798;0.01529962;0.006532447;-0.2168066;-0.2113536;-0.2166027;-0.2171151;0.009690735;0.009690735;;;;;;;;;;;;;;;;;;;;;;
0.07562263;0.07925227;0.08126178;0.08158756;0.08211037;0.08227425;0.07361602;0.07894051;0.08392697;0.08181234;0.1189563;0.1199736;0.006885795;-0.00176328;-0.208714;-0.2100628;-0.2085265;-0.2077588;-0.02492036;-0.02492036;;;;;;;;;;;;;;;;;;;;;;
