0
0,637424
0,9822872
0,8763067
0,3681245
-0,309017
-0,8443279
-0,9921147
-0,6845471
-0,06279052
0,5877852
0,9685832
0,9048271
0,4257793
-0,2486899
-0,809017
-0,9980267
-0,7289686
-0,1253332
0,5358268
0,9510565
0,9297765
0,4817537
-0,1873813
-0,7705132
-1
-0,7705132
-0,1873813
0,4817537
0,9297765
0,9510565
0,5358268
-0,1253332
-0,7289686
-0,9980267
-0,809017
-0,2486899
0,4257793
0,9048271
0,9685832
0,5877852
-0,06279052
-0,6845471
-0,9921147
-0,8443279
-0,309017
0,3681245
0,8763067
0,9822872
0,637424
-2,205647E-15
-0,637424
-0,9822872
-0,8763067
-0,3681245
0,309017
0,8443279
0,9921147
0,6845471
0,06279052
-0,5877852
-0,9685832
-0,9048271
-0,4257793
0,2486899
0,809017
0,9980267
0,7289686
0,1253332
-0,5358268
-0,9510565
-0,9297765
-0,4817537
0,1873813
0,7705132
1
0,7705132
0,1873813
-0,4817537
-0,9297765
-0,9510565
-0,5358268
0,1253332
0,7289686
0,9980267
0,809017
0,2486899
-0,4257793
-0,9048271
-0,9685832
-0,5877852
0,06279052
0,6845471
0,9921147
0,8443279
0,309017
-0,3681245
-0,8763067
-0,9822872
-0,637424
