;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
62002; Crosover vs 62006|;2.770007;5.06621;3.481192
64001; Crosover vs 64010|;2.769975;5.06613;3.481192
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
62007;;2.769985;5.066155;3.481191
59007; Crosover vs 59002|;2.769978;5.066137;3.481191
63001;;2.769989;5.066164;3.481191
59002; Crosover vs 59004| Crosover vs 59007|;2.769992;5.066171;3.481191
62009; Crosover vs 62010|;2.769983;5.06615;3.481191
56004; Crosover vs 56001|;2.769886;5.065908;3.48119
62004;;2.770091;5.06642;3.48119
60007;;2.769937;5.066034;3.48119
64008; Crosover vs 64003|;2.589311;4.694336;3.321474
64003; BlueNoize | Shift | Crosover vs 64008|;2.758376;5.164267;3.286577
64007; Crosover vs 64005| Shift |;2.383941;4.927825;2.21206
64009; FlikkerNoize |;2.559081;5.679166;1.53979
64004; FlikkerNoize |;2.559088;5.679191;1.539774
64010; Crosover vs 64001| FlikkerNoize |;2.559089;5.679247;1.539669
64005; FlikkerNoize | Shift | Crosover vs 64007|;2.658165;6.008774;1.510201
64002; FlikkerNoize | Shift |;2.450934;5.430759;1.496479
64006; FlikkerNoize | Shift |;2.450943;5.430799;1.49644
