;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7003;;2.78127;5.110246;3.458122
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
12002;;2.699378;4.940684;3.391241
8009;;2.718873;4.99761;3.38275
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
9002;;2.786113;5.182143;3.368346
11006;;2.729924;5.043722;3.356659
6001; Crosover vs 6010| Shift |;2.732324;5.07829;3.314335
4002;;2.757654;5.148109;3.291788
10002; Crosover vs 10006|;2.868548;5.449996;3.287441
6007; Crosover vs 6010| Crosover vs 6010|;2.734832;5.096958;3.286936
12004; BlueNoize |;2.626042;4.825278;3.259421
12001; BlueNoize |;2.636381;4.866661;3.237393
12007; BlueNoize |;2.559226;4.691067;3.201925
12003; Shift |;2.887342;5.804318;2.812042
12006; Crosover vs 12008| Shift |;2.892416;5.85066;2.760017
12008; Crosover vs 12006| BlueNoize | Shift |;2.710509;5.477502;2.593688
12005; FlikkerNoize | Shift |;2.525657;5.788815;1.290428
12009; FlikkerNoize |;2.461702;5.646719;1.223631
12010; FlikkerNoize |;2.501679;5.749084;1.211869
