;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
29007;;2.769261;5.064646;3.480712
38004;;2.767782;5.060868;3.480617
36006;;2.769696;5.066259;3.479766
38009;;2.769696;5.066259;3.479766
38006;;2.762547;5.048311;3.479628
38010;;2.766697;5.058922;3.479157
37007; Crosover vs 37008|;2.765079;5.054936;3.478833
34002; Crosover vs 34006|;2.753603;5.026347;3.477782
31007;;2.768933;5.065745;3.477113
35008;;2.761564;5.047263;3.477044
38002; Crosover vs 38007|;2.756628;5.034995;3.47664
27003; Crosover vs 27006| Shift |;2.754292;5.032638;3.469547
28006;;2.7554;5.035919;3.468906
27010; Crosover vs 27001| Shift |;2.756307;5.038915;3.467934
33008; Crosover vs 33009|;2.750802;5.025295;3.467625
38001; BlueNoize |;2.495647;4.561557;3.139351
38008; Shift |;2.881257;5.772293;2.833338
38005; BlueNoize | Shift |;2.584533;5.181705;2.538726
38003; FlikkerNoize | Shift |;2.570959;5.360775;2.162386
38007; Crosover vs 38002| FlikkerNoize | Shift |;2.568197;5.39513;2.093649
