;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
4002;;2.757654;5.148109;3.291788
3006;;2.753223;5.210968;3.192624
3005;;2.606803;4.830155;3.173419
3004;;2.606803;4.830155;3.173419
4007;;2.594637;4.816487;3.162345
4005;;2.594637;4.816487;3.162345
4001;;2.812204;5.396193;3.160982
4004;;2.734158;5.193443;3.147036
4006;;2.887458;5.604764;3.141777
3010;;2.887458;5.604764;3.141777
4003;;2.95477;5.793069;3.125915
3003;;2.690668;5.099433;3.101466
1015;;2.989318;5.920387;3.068125
2001;;2.662059;5.078531;3.035731
4010;;2.51624;4.697558;3.019938
4009;;2.523593;4.723055;3.016733
3008;;2.792089;5.526611;2.91271
1013;;3.330408;6.936583;2.809298
2004;;2.258567;4.225621;2.717426
4008;;2.837003;6.153576;2.008226
