;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
22007;;2.762656;5.056001;3.466198
25009;;2.759792;5.048808;3.466022
20010;;2.756826;5.041426;3.465654
25008;;2.754923;5.036761;3.465244
16003;;2.768075;5.071878;3.463877
21002; Crosover vs 21003|;2.746665;5.016484;3.463341
23005; Crosover vs 23008|;2.766201;5.067716;3.462707
19001; Crosover vs 19010|;2.743971;5.009965;3.462397
25006; Crosover vs 25003|;2.760474;5.053844;3.460819
20006;;2.738298;4.996701;3.459942
25010;;2.7352;4.989658;3.458417
7003;;2.78127;5.110246;3.458122
18003; Crosover vs 18005|;2.731939;4.982302;3.456672
18001; Crosover vs 18009|;2.780077;5.110832;3.45303
25003; Crosover vs 25006| Shift |;2.770113;5.096745;3.44124
25005; Shift |;2.75945;5.074027;3.433861
25001; BlueNoize |;2.581683;4.715335;3.249774
25007; BlueNoize | Shift |;2.557599;4.692549;3.195189
25004; BlueNoize |;2.549856;4.670334;3.194323
25002; FlikkerNoize | Shift |;2.429394;5.68193;0.9653943
