;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
82003;;2.770005;5.066205;3.481194
87002; Crosover vs 87009|;2.770005;5.066205;3.481194
69007;;2.770006;5.066207;3.481193
86007;;2.770006;5.066206;3.481193
85004;;2.770005;5.066205;3.481193
86005;;2.770006;5.066206;3.481193
86009;;2.770006;5.066206;3.481193
84007;;2.770005;5.066204;3.481193
76003; Crosover vs 76009| Crosover vs 76010|;2.770005;5.066203;3.481193
81010; Crosover vs 81001|;2.770007;5.066209;3.481193
89003; Crosover vs 89004| Crosover vs 89010|;2.770007;5.066208;3.481193
89009; Crosover vs 89007|;2.672182;4.891475;3.355036
89007; BlueNoize | Crosover vs 89009|;2.6547;4.888851;3.293434
89006; Shift |;2.875826;5.722548;2.934418
89010; Crosover vs 89003| Shift |;2.875826;5.722548;2.934417
89008; Crosover vs 89005|;3.161357;6.871794;2.241234
89004; Crosover vs 89003| Crosover vs 89001|;2.798631;6.173387;1.891646
89005; Shift | Crosover vs 89008|;2.682663;5.993639;1.616156
89001; FlikkerNoize | Crosover vs 89004|;2.916266;6.70737;1.423416
89002; FlikkerNoize | Shift |;2.703162;6.198809;1.289227
