;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
29007;;2.769261;5.064646;3.480712
36006;;2.769696;5.066259;3.479766
37007; Crosover vs 37008|;2.765079;5.054936;3.478833
34002; Crosover vs 34006|;2.753603;5.026347;3.477782
31007;;2.768933;5.065745;3.477113
35008;;2.761564;5.047263;3.477044
27003; Crosover vs 27006| Shift |;2.754292;5.032638;3.469547
28006;;2.7554;5.035919;3.468906
27010; Crosover vs 27001| Shift |;2.756307;5.038915;3.467934
33008; Crosover vs 33009|;2.750802;5.025295;3.467625
27007; Crosover vs 27009|;2.763832;5.058682;3.466713
37003; BlueNoize |;2.597605;4.757327;3.257961
37009; BlueNoize |;2.602751;4.770875;3.257406
37002; Crosover vs 37008| Shift |;2.883673;5.766428;2.889585
37001; Crosover vs 37008| Shift |;2.872755;5.744406;2.88006
37004; BlueNoize | Shift |;2.711448;5.430051;2.70784
37010; BlueNoize | Shift |;2.717387;5.447443;2.704921
37006; BlueNoize | Shift |;2.715047;5.442502;2.703191
37008; Crosover vs 37001| Crosover vs 37002| Crosover vs 37007| BlueNoize | Shift |;2.709281;5.430928;2.698165
37005; BlueNoize | Shift |;2.714322;5.446561;2.693832
