;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
59007; Crosover vs 59002|;2.769978;5.066137;3.481191
59002; Crosover vs 59004| Crosover vs 59007|;2.769992;5.066171;3.481191
56004; Crosover vs 56001|;2.769886;5.065908;3.48119
58003;;2.770032;5.066271;3.481189
58006;;2.769987;5.06616;3.481189
53001;;2.769913;5.065975;3.481187
57009; Crosover vs 57002|;2.76988;5.065894;3.481187
59008;;2.769928;5.066012;3.481187
58010;;2.769869;5.065868;3.481186
55005; Crosover vs 55007|;2.769819;5.065745;3.481185
56001; Crosover vs 56004| Crosover vs 56006|;2.769974;5.066129;3.481185
57002; Crosover vs 57007| Crosover vs 57009|;2.769822;5.06575;3.481184
59004; Crosover vs 59002| Shift |;2.921712;5.961925;2.725169
59006; Crosover vs 59010| Shift |;2.921685;5.961983;2.724987
59010; Crosover vs 59006| Shift |;2.921648;5.961934;2.724918
59001; Shift |;2.921649;5.961986;2.724848
59009; BlueNoize | Shift |;2.655512;5.424632;2.468565
59003; FlikkerNoize | Shift |;2.202172;4.672626;1.740876
59005; FlikkerNoize |;2.593759;5.702571;1.65667
