;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
82003;;2.770005;5.066205;3.481194
87002; Crosover vs 87009|;2.770005;5.066205;3.481194
90007; Crosover vs 90009|;2.770006;5.066206;3.481193
91006;;2.770005;5.066204;3.481193
69007;;2.770006;5.066207;3.481193
86007;;2.770006;5.066206;3.481193
85004;;2.770005;5.066205;3.481193
86005;;2.770006;5.066206;3.481193
86009;;2.770006;5.066206;3.481193
76003; Crosover vs 76009| Crosover vs 76010|;2.770005;5.066203;3.481193
84007;;2.770005;5.066204;3.481193
91009; Crosover vs 91010|;2.770005;5.066205;3.481193
91004;;2.770005;5.066204;3.481193
91010; Crosover vs 91007| Crosover vs 91009| Shift |;2.858138;5.367853;3.375063
91002; Crosover vs 91005| Shift |;2.858139;5.367854;3.375062
91007; Crosover vs 91010| Shift |;2.858138;5.367852;3.375062
91003; BlueNoize | Shift |;2.655122;5.011568;3.098453
91001; FlikkerNoize | Crosover vs 91005|;3.013023;6.480449;2.268527
91008; FlikkerNoize | Shift |;2.980097;6.813158;1.388115
91005; Crosover vs 91002| Crosover vs 91001| Shift |;2.586395;6.007454;1.157391
