;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
82003;;2.770005;5.066205;3.481194
87002; Crosover vs 87009|;2.770005;5.066205;3.481194
86009;;2.770006;5.066206;3.481193
90007; Crosover vs 90009|;2.770006;5.066206;3.481193
91006;;2.770005;5.066204;3.481193
69007;;2.770006;5.066207;3.481193
86007;;2.770006;5.066206;3.481193
85004;;2.770005;5.066205;3.481193
86005;;2.770006;5.066206;3.481193
76003; Crosover vs 76009| Crosover vs 76010|;2.770005;5.066203;3.481193
92001; BlueNoize |;2.578856;4.733917;3.214996
92005; BlueNoize |;2.578856;4.733919;3.214996
92007; BlueNoize |;2.578856;4.733917;3.214996
92003; Shift |;2.893625;5.820002;2.815428
92006; Shift |;2.893625;5.820003;2.815428
92004; BlueNoize | Shift |;2.690843;5.427176;2.598386
92008; BlueNoize | Shift | Crosover vs 92009|;3.158812;6.728665;2.385953
92002; BlueNoize | Shift | Crosover vs 92010|;3.158811;6.728665;2.385953
92009; Crosover vs 92008|;2.742002;5.993525;1.838203
92010; Crosover vs 92002|;2.742003;5.99353;1.838202
