;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
59007; Crosover vs 59002|;2.769978;5.066137;3.481191
59002; Crosover vs 59004| Crosover vs 59007|;2.769992;5.066171;3.481191
56004; Crosover vs 56001|;2.769886;5.065908;3.48119
60007;;2.769937;5.066034;3.48119
58003;;2.770032;5.066271;3.481189
58006;;2.769987;5.06616;3.481189
60009;;2.76995;5.066069;3.481187
60003;;2.76995;5.066069;3.481187
53001;;2.769913;5.065975;3.481187
61006; Shift |;2.862221;5.391887;3.356406
61007; Shift |;2.862221;5.391887;3.356406
61004; BlueNoize |;2.588374;4.75186;3.227932
61005; Crosover vs 61003| Crosover vs 61008|;2.571512;5.443158;2.161713
61009; Crosover vs 61003| Shift |;2.82126;6.178187;1.990018
61001; FlikkerNoize |;2.877146;6.405449;1.798881
61002; FlikkerNoize |;2.877146;6.405449;1.798881
61010; FlikkerNoize | Shift |;2.797091;6.296366;1.583995
61003; Shift | Crosover vs 61005| Crosover vs 61009|;2.742182;6.193085;1.550193
61008; Crosover vs 61005|;2.488471;5.579892;1.423229
