;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
82003;;2.770005;5.066205;3.481194
87002; Crosover vs 87009|;2.770005;5.066205;3.481194
69007;;2.770006;5.066207;3.481193
86007;;2.770006;5.066206;3.481193
85004;;2.770005;5.066205;3.481193
86005;;2.770006;5.066206;3.481193
86009;;2.770006;5.066206;3.481193
76003; Crosover vs 76009| Crosover vs 76010|;2.770005;5.066203;3.481193
84007;;2.770005;5.066204;3.481193
81010; Crosover vs 81001|;2.770007;5.066209;3.481193
88008;;2.770005;5.066204;3.481193
88006; Shift |;2.851446;5.397747;3.30996
88009; BlueNoize |;2.581732;4.716049;3.254435
88010; BlueNoize |;2.581731;4.716047;3.254434
88005; Crosover vs 88004| Shift |;2.630438;4.996243;3.032296
88004; FlikkerNoize | Crosover vs 88005|;2.995418;6.808684;1.620147
88002; FlikkerNoize |;2.853961;6.402821;1.510587
88007; FlikkerNoize |;2.853961;6.402821;1.510587
88003; FlikkerNoize | Shift |;2.590854;6.19607;0.5959015
88001; FlikkerNoize | Shift |;2.590854;6.196069;0.5959014
