;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
51006; Crosover vs 51003|;2.769665;5.065356;3.481182
51010;;2.77006;5.066353;3.481172
50004; Crosover vs 50006|;2.769536;5.065045;3.481166
49006;;2.769744;5.065562;3.481165
48006;;2.769967;5.066135;3.481151
51003; Crosover vs 51006|;2.769553;5.0651;3.481148
49007;;2.769561;5.06512;3.481147
50003;;2.769264;5.064383;3.481142
48004;;2.769152;5.064101;3.481137
47010; Crosover vs 47001|;2.769335;5.064553;3.481133
47006;;2.768961;5.063634;3.481129
40003; Shift |;2.769591;5.065253;3.481119
51009; BlueNoize |;2.587796;4.73246;3.252715
51005; BlueNoize |;2.587854;4.732614;3.25271
51007; BlueNoize | Shift |;2.706354;5.442499;2.653012
51004; BlueNoize | Shift |;2.706329;5.442481;2.652964
51001; FlikkerNoize | Shift |;2.502195;5.591712;1.519816
51008; FlikkerNoize |;2.855658;6.41252;1.479962
51002; FlikkerNoize |;2.855652;6.412525;1.479953
