;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
16003;;2.768075;5.071878;3.463877
7003;;2.78127;5.110246;3.458122
13003;;2.745173;5.020081;3.452334
16001; Crosover vs 16010|;2.758109;5.057113;3.447893
15006; Crosover vs 15002| Crosover vs 15003|;2.788229;5.151869;3.42263
15003; Crosover vs 15006|;2.788229;5.151869;3.42263
14007;;2.80796;5.200952;3.421563
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
14003; Crosover vs 14010|;2.808113;5.214298;3.401746
12002;;2.699378;4.940684;3.391241
8009;;2.718873;4.99761;3.38275
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
16002; Crosover vs 16005| Shift |;2.794672;5.275083;3.287165
16004; Crosover vs 16008| Shift |;2.766587;5.223758;3.255342
16005; Crosover vs 16002| Shift |;2.74423;5.178014;3.237818
16008; Crosover vs 16004| Crosover vs 16006|;2.60454;4.839972;3.182037
16006; Shift | Crosover vs 16008|;2.955923;5.807388;3.089652
16009; BlueNoize | Shift |;2.600048;4.916407;3.046146
16010; Crosover vs 16001| BlueNoize | Shift |;2.592652;4.899206;3.043529
16007; FlikkerNoize | Shift |;2.906602;6.583367;1.555282
