;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
29007;;2.769261;5.064646;3.480712
36006;;2.769696;5.066259;3.479766
34002; Crosover vs 34006|;2.753603;5.026347;3.477782
31007;;2.768933;5.065745;3.477113
35008;;2.761564;5.047263;3.477044
27003; Crosover vs 27006| Shift |;2.754292;5.032638;3.469547
28006;;2.7554;5.035919;3.468906
27010; Crosover vs 27001| Shift |;2.756307;5.038915;3.467934
33008; Crosover vs 33009|;2.750802;5.025295;3.467625
27007; Crosover vs 27009|;2.763832;5.058682;3.466713
28004;;2.763249;5.057346;3.466467
36003; Shift |;2.881147;5.75845;2.893788
36001; BlueNoize | Shift |;2.655821;5.316048;2.656803
36005; BlueNoize | Shift |;2.638322;5.270202;2.655891
36010; Crosover vs 36002|;2.554442;5.231119;2.428272
36007; Shift | Crosover vs 36008|;3.126183;6.748222;2.222268
36002; FlikkerNoize | Crosover vs 36010|;2.923609;6.288688;2.197174
36004; BlueNoize | Shift | Crosover vs 36009|;2.936894;6.299589;2.141384
36009; Crosover vs 36004| Shift |;2.644187;5.757516;1.792089
36008; Crosover vs 36007|;2.937399;6.609659;1.620469
