;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
62002; Crosover vs 62006|;2.770007;5.06621;3.481192
64001; Crosover vs 64010|;2.769975;5.06613;3.481192
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
62007;;2.769985;5.066155;3.481191
65001;;2.770063;5.066349;3.481191
65008;;2.770035;5.066279;3.481191
59007; Crosover vs 59002|;2.769978;5.066137;3.481191
63001;;2.769989;5.066164;3.481191
59002; Crosover vs 59004| Crosover vs 59007|;2.769992;5.066171;3.481191
62009; Crosover vs 62010|;2.769983;5.06615;3.481191
56004; Crosover vs 56001|;2.769886;5.065908;3.48119
62004;;2.770091;5.06642;3.48119
65002; FlikkerNoize | Shift | Crosover vs 65003|;2.820683;5.555562;3.00263
65005; Shift |;2.925972;5.971805;2.725314
65004; Shift |;2.92595;5.971811;2.725224
65010; Shift |;2.92595;5.971811;2.725224
65003; Crosover vs 65002| Shift | Crosover vs 65007|;2.790597;5.832701;2.476959
65009; FlikkerNoize | Shift |;2.578688;5.568582;1.932114
65006; FlikkerNoize | Shift |;2.57869;5.56861;1.932076
65007; Crosover vs 65003|;2.760757;6.126257;1.808478
