;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
98003;;2.768087;5.05606;3.489759
99003; Crosover vs 99006|;2.78767;5.110364;3.484011
96005; Crosover vs 96002| Shift |;2.769483;5.063502;3.483669
96001; Crosover vs 96010| Shift |;2.769483;5.063502;3.483669
96003; Crosover vs 96009| Shift |;2.769483;5.063501;3.483669
97008; Crosover vs 97010|;2.757599;5.034273;3.481632
96010; Crosover vs 96001|;2.770005;5.066205;3.481194
87002; Crosover vs 87009|;2.770005;5.066205;3.481194
82003;;2.770005;5.066205;3.481194
96006;;2.770006;5.066206;3.481193
69007;;2.770006;5.066207;3.481193
99001;;2.770006;5.066206;3.481193
99010; Crosover vs 99002| Crosover vs 99007| Crosover vs 99002| Shift |;3.102536;6.166485;3.079869
99007; Crosover vs 99010| Shift |;2.928977;5.976604;2.730783
99004; Shift |;2.926053;5.975148;2.722019
99002; Crosover vs 99010| Shift | Crosover vs 99010|;2.873517;5.951568;2.556636
99008; BlueNoize | Shift |;2.741473;5.612916;2.529426
99006; Crosover vs 99003| FlikkerNoize | Shift |;2.72856;6.165299;1.497252
99009; FlikkerNoize |;2.750633;6.428552;0.9467996
99005; FlikkerNoize |;2.749796;6.432446;0.93517
