;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
22007;;2.762656;5.056001;3.466198
20010;;2.756826;5.041426;3.465654
16003;;2.768075;5.071878;3.463877
21002; Crosover vs 21003|;2.746665;5.016484;3.463341
19001; Crosover vs 19010|;2.743971;5.009965;3.462397
20006;;2.738298;4.996701;3.459942
7003;;2.78127;5.110246;3.458122
18003; Crosover vs 18005|;2.731939;4.982302;3.456672
18001; Crosover vs 18009|;2.780077;5.110832;3.45303
13003;;2.745173;5.020081;3.452334
19007; Crosover vs 19008|;2.77694;5.103607;3.451241
22001; Shift | Crosover vs 22006|;2.725669;4.982202;3.435342
22006; Crosover vs 22001| Shift | Crosover vs 22009|;2.727848;4.990414;3.431427
22008; Crosover vs 22010| Shift |;2.785053;5.157142;3.401132
22005; Shift |;2.771521;5.138197;3.380299
22010; Crosover vs 22008| Shift |;2.761051;5.114778;3.373856
22009; Crosover vs 22006|;2.876103;5.48094;3.273821
22004; BlueNoize | Shift |;2.547023;4.755592;3.058509
22002; BlueNoize | Shift |;2.560642;4.802966;3.039828
22003; FlikkerNoize |;2.103472;4.795522;1.035189
