;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
6001; Crosover vs 6010| Shift |;2.732324;5.07829;3.314335
4002;;2.757654;5.148109;3.291788
6007; Crosover vs 6010| Crosover vs 6010|;2.734832;5.096958;3.286936
5010;;2.798778;5.268483;3.284067
5001;;2.871328;5.461802;3.283614
5006;;2.788397;5.24055;3.282189
6010; Crosover vs 6001| Crosover vs 6007| Crosover vs 6007|;2.742679;5.128172;3.273299
5003;;2.778915;5.232343;3.262594
5008;;2.778915;5.232343;3.262594
5009;;2.690802;4.999931;3.259228
5007;;2.867934;5.474319;3.247585
6002; Crosover vs 6009|;2.82164;5.354565;3.244971
5005;;2.64344;4.900042;3.225181
3006;;2.753223;5.210968;3.192624
6003; Crosover vs 6009| Shift | Crosover vs 6006|;2.817061;5.388914;3.186558
6005; BlueNoize |;2.546251;4.748719;3.051366
6008; FlikkerNoize |;2.642778;5.796443;1.7778
6004; FlikkerNoize |;2.658389;5.848303;1.760884
6009; Crosover vs 6002| Crosover vs 6003| FlikkerNoize | Shift |;2.477271;5.379242;1.721874
