;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7003;;2.78127;5.110246;3.458122
13003;;2.745173;5.020081;3.452334
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
12002;;2.699378;4.940684;3.391241
8009;;2.718873;4.99761;3.38275
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
9002;;2.786113;5.182143;3.368346
11006;;2.729924;5.043722;3.356659
6001; Crosover vs 6010| Shift |;2.732324;5.07829;3.314335
4002;;2.757654;5.148109;3.291788
10002; Crosover vs 10006|;2.868548;5.449996;3.287441
13005; BlueNoize |;2.559207;4.71257;3.165165
13006; BlueNoize |;2.513266;4.596059;3.160531
13007; BlueNoize |;2.507667;4.607955;3.122212
13004; FlikkerNoize | Shift | Crosover vs 13009|;2.285723;4.754042;2.036834
13009; Crosover vs 13004|;2.625531;5.988381;1.378051
13002; FlikkerNoize | Shift |;2.492295;5.859212;0.8565114
13008; FlikkerNoize | Shift |;2.470126;5.807339;0.831597
13010; FlikkerNoize | Shift |;2.460392;5.786283;0.8257605
13001; FlikkerNoize | Shift |;2.474507;5.825583;0.8196875
