;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
50004; Crosover vs 50006|;2.769536;5.065045;3.481166
49006;;2.769744;5.065562;3.481165
48006;;2.769967;5.066135;3.481151
49007;;2.769561;5.06512;3.481147
50003;;2.769264;5.064383;3.481142
48004;;2.769152;5.064101;3.481137
47010; Crosover vs 47001|;2.769335;5.064553;3.481133
47006;;2.768961;5.063634;3.481129
40003; Shift |;2.769591;5.065253;3.481119
50002;;2.769917;5.066035;3.481107
45009; Crosover vs 45008|;2.769778;5.065694;3.481103
50009;;2.770025;5.066324;3.481085
49002; Crosover vs 49008|;2.77027;5.066949;3.481061
50001; Crosover vs 50010| Shift |;2.773387;5.092005;3.460771
50006; Crosover vs 50004| BlueNoize |;2.577427;4.712044;3.242301
50007; BlueNoize |;2.57755;4.712377;3.242261
50008; BlueNoize |;2.578095;4.713923;3.241945
50010; Crosover vs 50001| BlueNoize | Shift |;2.583253;4.751182;3.211415
50005; FlikkerNoize | Shift |;3.068556;6.434511;2.474045
