;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
48006;;2.769967;5.066135;3.481151
48004;;2.769152;5.064101;3.481137
47010; Crosover vs 47001|;2.769335;5.064553;3.481133
47006;;2.768961;5.063634;3.481129
40003; Shift |;2.769591;5.065253;3.481119
45009; Crosover vs 45008|;2.769778;5.065694;3.481103
45004;;2.768662;5.062943;3.48106
41005; Crosover vs 41009|;2.771096;5.069025;3.481059
46010;;2.76924;5.064378;3.481035
41010;;2.767711;5.060592;3.480964
44006; Crosover vs 44004| Crosover vs 44009|;2.768698;5.063054;3.480958
48009; Crosover vs 48008|;2.671666;4.881563;3.364527
48008; BlueNoize | Crosover vs 48009|;2.697707;4.964724;3.349764
48002; BlueNoize | Crosover vs 48005|;2.698165;4.966071;3.349572
48003; BlueNoize |;2.598096;4.778095;3.230405
48007; Crosover vs 48010| Shift |;2.923676;5.935465;2.765718
48001; Shift |;2.923648;5.935635;2.765408
48005; Crosover vs 48002| Shift |;2.820285;5.721261;2.673877
48010; Crosover vs 48007| FlikkerNoize |;2.209923;4.715424;1.721095
