;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
7003;;2.78127;5.110246;3.458122
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
8009;;2.718873;4.99761;3.38275
6006; Crosover vs 6003| Shift |;2.671623;4.872421;3.382284
9002;;2.786113;5.182143;3.368346
11006;;2.729924;5.043722;3.356659
6001; Crosover vs 6010| Shift |;2.732324;5.07829;3.314335
4002;;2.757654;5.148109;3.291788
10002; Crosover vs 10006|;2.868548;5.449996;3.287441
6007; Crosover vs 6010| Crosover vs 6010|;2.734832;5.096958;3.286936
5010;;2.798778;5.268483;3.284067
11001; BlueNoize |;2.625767;4.828188;3.255908
11010; BlueNoize |;2.537555;4.640068;3.194441
11007; Crosover vs 11004| Shift |;2.823532;5.801476;2.592412
11008; BlueNoize | Shift |;2.668771;5.403042;2.572229
11009; BlueNoize | Shift |;2.657103;5.394347;2.534425
11003; BlueNoize | Shift |;2.66451;5.440551;2.492728
11004; Crosover vs 11007| Shift | Crosover vs 11005|;3.139371;6.723199;2.309841
11005; Crosover vs 11004| Shift |;2.800757;6.188204;1.758731
11002; FlikkerNoize |;2.373371;5.296551;1.444931
