;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
27003; Crosover vs 27006| Shift |;2.754292;5.032638;3.469547
27010; Crosover vs 27001| Shift |;2.756307;5.038915;3.467934
27007; Crosover vs 27009|;2.763832;5.058682;3.466713
22007;;2.762656;5.056001;3.466198
25009;;2.759792;5.048808;3.466022
20010;;2.756826;5.041426;3.465654
25008;;2.754923;5.036761;3.465244
26004; Crosover vs 26006|;2.751896;5.029531;3.464244
27001; Crosover vs 27010|;2.76107;5.053278;3.46416
16003;;2.768075;5.071878;3.463877
27005; Crosover vs 27008|;2.760214;5.05173;3.463346
21002; Crosover vs 21003|;2.746665;5.016484;3.463341
27006; Crosover vs 27003|;2.75025;5.026083;3.463035
23005; Crosover vs 23008|;2.766201;5.067716;3.462707
19001; Crosover vs 19010|;2.743971;5.009965;3.462397
25006; Crosover vs 25003|;2.760474;5.053844;3.460819
27004; BlueNoize | Shift |;2.603808;4.769866;3.25898
27008; Crosover vs 27005| BlueNoize | Shift |;2.610664;4.792552;3.252175
27002; BlueNoize | Shift |;2.621282;4.822906;3.248514
27009; Crosover vs 27007| BlueNoize | Shift |;2.614717;4.805937;3.248305
