;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
16003;;2.768075;5.071878;3.463877
7003;;2.78127;5.110246;3.458122
13003;;2.745173;5.020081;3.452334
16001; Crosover vs 16010|;2.758109;5.057113;3.447893
15006; Crosover vs 15002| Crosover vs 15003|;2.788229;5.151869;3.42263
15003; Crosover vs 15006|;2.788229;5.151869;3.42263
14007;;2.80796;5.200952;3.421563
10010; Crosover vs 10006| Crosover vs 10005|;2.715319;4.962277;3.420883
14003; Crosover vs 14010|;2.808113;5.214298;3.401746
12002;;2.699378;4.940684;3.391241
17004; BlueNoize | Crosover vs 17010|;2.671448;4.906734;3.330622
17010; Crosover vs 17004|;2.667518;4.907146;3.308377
17008; Crosover vs 17003| Shift |;2.789029;5.532658;2.863449
17007; Crosover vs 17003|;2.99082;6.419085;2.263649
17003; BlueNoize | Shift | Crosover vs 17007| Crosover vs 17008|;2.624953;5.840858;1.709068
17001; FlikkerNoize |;2.69959;5.958241;1.707164
17005; FlikkerNoize |;2.671245;5.912129;1.661355
17009; FlikkerNoize | Shift |;2.00908;4.472338;1.219405
17006; FlikkerNoize | Shift |;2.020553;4.527975;1.181911
17002; FlikkerNoize | Shift |;2.026102;4.56192;1.152447
