;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
40003; Shift |;2.769591;5.065253;3.481119
45009; Crosover vs 45008|;2.769778;5.065694;3.481103
45004;;2.768662;5.062943;3.48106
41005; Crosover vs 41009|;2.771096;5.069025;3.481059
46010;;2.76924;5.064378;3.481035
41010;;2.767711;5.060592;3.480964
44006; Crosover vs 44004| Crosover vs 44009|;2.768698;5.063054;3.480958
40008; Shift |;2.768675;5.063027;3.480868
44002; Crosover vs 44007|;2.769504;5.065192;3.480786
40006; Shift |;2.769119;5.064232;3.480768
29007;;2.769261;5.064646;3.480712
46007; Crosover vs 46002| BlueNoize |;2.603394;4.755269;3.278363
46001; BlueNoize |;2.604111;4.757956;3.277132
46002; Crosover vs 46007| Shift |;2.876027;5.776188;2.839145
46008; Crosover vs 46006| BlueNoize | Shift |;2.704012;5.431116;2.668663
46004; BlueNoize | Shift | Crosover vs 46005|;3.059412;6.55332;2.248063
46005; Crosover vs 46004| Shift |;2.684411;6.012325;1.562311
46003; FlikkerNoize |;2.052153;4.579145;1.270555
46009; FlikkerNoize |;2.051698;4.578319;1.269814
