;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
62002; Crosover vs 62006|;2.770007;5.06621;3.481192
46006; Crosover vs 46008|;2.770151;5.066568;3.481192
62007;;2.769985;5.066155;3.481191
59007; Crosover vs 59002|;2.769978;5.066137;3.481191
63001;;2.769989;5.066164;3.481191
59002; Crosover vs 59004| Crosover vs 59007|;2.769992;5.066171;3.481191
62009; Crosover vs 62010|;2.769983;5.06615;3.481191
62004;;2.770091;5.06642;3.48119
56004; Crosover vs 56001|;2.769886;5.065908;3.48119
60007;;2.769937;5.066034;3.48119
58006;;2.769987;5.06616;3.481189
63004; Crosover vs 63002| Crosover vs 63010| Shift |;2.903354;5.906715;2.741523
63007; Shift |;2.903366;5.906778;2.741477
63009; Shift |;2.903355;5.906759;2.741464
63002; Crosover vs 63004| Shift |;2.903365;5.906854;2.741356
63010; Crosover vs 63004| Shift |;2.903361;5.906858;2.741336
63003; BlueNoize | Shift |;2.694992;5.507053;2.505582
63008; BlueNoize | Shift |;2.694992;5.507097;2.50552
63005; FlikkerNoize | Shift |;2.268313;5.323276;0.8554513
63006; FlikkerNoize | Shift |;2.268237;5.323142;0.8553274
