;;Фитнесс1;Фитнесс2;Фитнесс3
Фильтр Id;Была ли мутация?;Среднее среди СРЕДНИХ разниц;Среднее среди MAX разниц;Среднее среди ABS(ABS(МАКС) -ABS(МАКС))
22007;;2.762656;5.056001;3.466198
20010;;2.756826;5.041426;3.465654
16003;;2.768075;5.071878;3.463877
21002; Crosover vs 21003|;2.746665;5.016484;3.463341
23005; Crosover vs 23008|;2.766201;5.067716;3.462707
19001; Crosover vs 19010|;2.743971;5.009965;3.462397
20006;;2.738298;4.996701;3.459942
7003;;2.78127;5.110246;3.458122
18003; Crosover vs 18005|;2.731939;4.982302;3.456672
18001; Crosover vs 18009|;2.780077;5.110832;3.45303
24002; Crosover vs 24004| Shift |;2.834469;5.291986;3.392826
24004; Crosover vs 24002| Shift |;2.832111;5.290729;3.386399
24010; Shift |;2.836759;5.301889;3.383986
24003; BlueNoize | Shift |;2.579682;4.799079;3.112102
24006; BlueNoize | Shift |;2.585598;4.815838;3.108254
24009; Crosover vs 24008|;3.062049;6.833978;1.846023
24008; Shift | Crosover vs 24009|;2.479827;5.374266;1.790097
24007; FlikkerNoize | Shift |;2.017845;4.580389;1.085814
24005; FlikkerNoize | Shift |;2.026271;4.60289;1.0838
24001; FlikkerNoize | Shift |;2.027648;4.607395;1.081974
